Filename,Size,Unit
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 06.mp3,4.68,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 08.mp3,4.63,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 03.mp3,4.54,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 05.mp3,4.04,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 02.mp3,4.04,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 04.mp3,4,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 10.mp3,3.81,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 07.mp3,3.81,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 07.mp3,3.68,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 07.mp3,3.68,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 02.mp3,3.67,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 08.mp3,3.65,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 02.mp3,3.61,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 08.mp3,3.59,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 10.mp3,3.55,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 11.mp3,3.54,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 09.mp3,3.53,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 06.mp3,3.51,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 08.mp3,3.47,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 05.mp3,3.42,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 03.mp3,3.34,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 04.mp3,3.21,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 09.mp3,3.2,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 05.mp3,3.16,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 04.mp3,3.14,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 09.mp3,3.1,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 02.mp3,3.09,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 03.mp3,3.05,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 06.mp3,2.95,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 10.mp3,2.94,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 04.mp3,2.88,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 12.mp3,2.86,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 05.mp3,2.61,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 07.mp3,2.43,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 13.mp3,2.11,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 11.mp3,2.01,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 01 - Track 01.mp3,1.91,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 04 - Track 01.mp3,1.62,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 06.mp3,1.43,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 03 - Track 01.mp3,1.24,M
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 03.mp3,288.6,K
Bruce Alexander reads from Plato - (The trial and death of Socrates) Disc 02 - Track 01.mp3,268.39,K
