User Type,Username,Date,Text
[T],ameet6233,2011-05-10T10:51Z,check sample...
,vkrishzz,2011-05-10T12:36Z,the rip quality was awesome...particularly the audio is great.....10/10...was given from the sample i've watched.....thnx v.much for the movie...
,munna_m,2011-05-10T14:18Z,"wow this is awesome
canu u try to do LAGAAN and SHOLAY in 720p
thanku for this one"
[T],ameet6233,2011-05-10T15:10Z,"@vkrishzz:thanx

@munna_m:LAGAAN and SHOLAY are not yet available on blu ray.."
,vinayfre,2011-05-10T15:11Z,"upscaled ,not a blu-ray source...just a dvd rip upscaled to higher resolution."
,munna_m,2011-05-10T16:00Z,"if u can do try this one for LAGAAN plz

http://www.desirulez.net/high-definition/183457-lagaan-once-upon-time-india-2001-m-dvd-720p-%5B930mb%5D-rkj.html"
,munna_m,2011-05-10T16:03Z,"plz try this one

http://www.desirulez.net/high-definition/183457-lagaan-once-upon-time-india-2001-m-dvd-720p-%5B930mb%5D-rkj.html"
,munna_m,2011-05-10T16:10Z,it is just 930mb. i wil be very thankful to u if it is uploaded
,vkrishzz,2011-05-10T17:13Z,@ vinayfre:- hey look at the title its a brrip...nd the source is 720p...its not a dvdrip...
[T],ameet6233,2011-05-10T17:39Z,"@munna_m:thanx for d file
will upload it for sure:)"
,munna_m,2011-05-10T18:13Z,thank u
,munna_m,2011-05-10T18:13Z,thank you
,vkrishzz,2011-05-11T03:41Z,@ameet6233:- heyy wats ur nxt ups?
[T],ameet6233,2011-05-11T04:21Z,"The Green Hornet (2011) BRRip 720p
size = 1.5 gb.. within few hours.."
,rajmxxx,2011-05-11T05:40Z,"You seem to be an telugu. Dats gt. I have downloaded each and every torrent of yours. Would you mind give a try to MATRIX TRILOGY?
Please ameet6233..."
[T],ameet6233,2011-05-11T09:10Z,"no i am not telugu... only thing is i love telugu movies(Except for fights)..

Matrix trilogy will take time"
,munna_m,2011-05-11T17:00Z,why dont u try BOMMARILLU.it's a pretty good movie for the whole family
,kanth_naughty2000,2011-05-13T08:25Z,"Hey ameet6233 , i simply love ur rips ..particularly this one is awesome...720p of telugu movie in just 911mb ...i appreciate u ....may i know which state u belongs to ?"
[T],ameet6233,2011-05-13T09:09Z,i am from karnataka..
