User Type,Username,Date,Text
,73H_L3g171P3r50N_1337,2011-01-30T02:19Z,"YES, the description is messed up a lot.  will fix it when the edit button is fixed, but it will still be just as retarded."
,73H_L3g171P3r50N_1337,2011-01-30T04:13Z,"I will seed when possible, but that will not be all the time so I am going to need everyone to seeeeeeeed to keep this alive."
,73H_L3g171P3r50N_1337,2011-02-18T02:07Z,"glad you liked it (i am assuming you are comparing it to tits, tits being good, so therefore that was a positive comment.  i am glad i was able to decipher.seed pl0x if you aren't already.  we need to keep this on the net, flobots are epic. "
,Avadger,2011-03-18T01:34Z,What's with the text document in every album? trying to sneak those onto someone's harddrive? that's a little sketchy...
,73H_L3g171P3r50N_1337,2011-05-16T17:39Z,"i'm just trolling in a mostly harmless way.  i mean seriously, read my fucking username and the description here.  i promise this shit is legit though.  the text documents are just for teh lolz.  they say ""I am so awesome that I can place a useless text document in every folder promoting my (non-existant) website, just like all the other cool people on the interwebs.
http://73H_-_-_-L3g171P3r50N-1337.co.uk/faggots.php
Enjoy.
"""
,zamman1221,2011-06-10T02:08Z,What gives? My access was denied at 60%?
,zamman1221,2011-06-10T02:16Z,"Great torrent, thank you!"
,73H_L3g171P3r50N_1337,2011-07-04T03:57Z,so i assume it worked for you?  great.  keep seeding people!
,SuperFatKids,2011-07-31T01:00Z,"Holy balls, I thank you greatly for this torrent. I had many lulz while reading the description. I thank you for that. Good day sir."
,Glumtech,2011-08-05T00:48Z,"I made an account just so i could comment on this, +1000 interwebz to you"
,jdoeson69,2011-10-15T04:43Z,"Well, ""Handlebars"" is 192kb/s...Not 320 or FLAC. that's my only complaint. The DL speed was AWESOME--topped out at 1.1M/s, with an average of 770kb/s. :-D"
,jiltedw49,2012-01-30T22:25Z,"Let it be known..
I FUCKING LOVE YOU!
Ok, maybe not that much,
but you, good sir(madam haha?) 
Rock socks. "
[H],Cerberuss,2012-04-30T09:38Z,Awesome torrent - great quality and all ID3 tag/album art are correct. :) 
,AkitoElPerro,2012-06-24T00:21Z,"This is definitely tits.
Love the cake tag."
