Filename,Size,Unit
1-01 Enter Spring Â· Rhapsody.m4a,37.61,M
1-02 Isabella Â· Symphonic Poem after Keats.m4a,36.36,M
1-03 Two Poems for Orchestra Â· 1. Andante moderato e semplice.m4a,18.33,M
1-04 Two Poems for Orchestra Â· 2. Allegro con brio.m4a,10.39,M
1-05 Mid of the Night Â· Symphonic Poem for Orchestra.m4a,50.94,M
2-01 Dance Rhapsody for orchestra.m4a,38.69,M
2-02 Five Entr'actes Â· 1. Prelude to Act I. Allegretto moderato - Lento.m4a,8.22,M
2-03 Five Entr'actes Â· 2. Intermezzo from Act II. Andantino.m4a,4.88,M
2-04 Five Entr'actes Â· 3. Intermezzo from Act III. Allegretto (marziale).m4a,4.37,M
2-05 Five Entr'actes Â· 4. Prelude to Act III. Lento.m4a,6.67,M
2-06 Five Entr'actes Â· 5. Entr'acte between Acts II & III. Moderato.m4a,7.81,M
2-07 Dance Poem for orchestra.m4a,28.6,M
2-08 Norse Legend for small orchestra.m4a,11.02,M
2-09 The Sea Suite for Orchestra Â· 1. Seascape. Allegro ben moderato.m4a,15.68,M
2-10 The Sea Suite for Orchestra Â· 2. Sea-Foam. Allegro vivo.m4a,6.4,M
2-11 The Sea Suite for Orchestra_ Â· 3. Moonlight. Adagio ma non troppo.m4a,12.96,M
2-12 The Sea Suite for Orchestra Â· 4. Storm. Allegro energico.m4a,14.37,M
3-01 Coronation March (1911).m4a,15.95,M
3-02 Summer (1914).m4a,22.75,M
3-03 Phantasm (1931).m4a,48.11,M
3-04 There Is a Willow Grows aslant a Brook (1927).m4a,23.64,M
3-05 Vignettes de danse (1938) Â· 1. Nicolette.m4a,8.06,M
3-06 Vignettes de danse Â· 2. Zoraida.m4a,9.22,M
3-07 Vignettes de danse Â· 3. Carmelita.m4a,10.45,M
3-08 Sir Roger de Coverley (A Christmas Dance) (1922).m4a,10.94,M
4-01 Rebus Overture.m4a,22.09,M
"4-02 Oration, H 180.m4a",57.18,M
4-03 Allegro Moderato For Strings.m4a,27.41,M
"4-04 Lament, H 117.m4a",11.74,M
4-05 A Prayer.m4a,35.46,M
"5-01 Suite For String Orchestra, H 93 Â· Prelude.m4a",15.97,M
"5-02 Suite For String Orchestra, H 93 Â· Intermezzo.m4a",8.16,M
"5-03 Suite For String Orchestra, H 93 Â· Nocturne.m4a",13.16,M
"5-04 Suite For String Orchestra, H 93 Â· Finale.m4a",8.7,M
"5-05 The Hag, H 14.m4a",6.18,M
"5-06 Songs Of Robert Bridges, H 65 Â· Praise The Tender Flower, H 65A.m4a",7.68,M
"5-07 Songs Of Robert Bridges, H 65 Â· Thou Didst Delight My Eyes, H 65B.m4a",7.82,M
"5-08 Threads, H 151 Â· Andante Molto Moderato e Tranquillo.m4a",8.82,M
"5-09 Threads, H 151 Â· Tempo Di Valse_ Animato.m4a",10.38,M
"5-10 Old English Songs, H 119 Â· Sally In Our Alley, H 119A.m4a",9.7,M
"5-11 Old English Songs, H 119 Â· Cherry Ripe, H 119B.m4a",7.65,M
"5-12 Sketches, H 68 Â· Rosemary.m4a",8.91,M
5-13 Canzonetta.m4a,6.7,M
"5-14 Valse-Intermezzo in E Minor, H 17.m4a",14.55,M
"5-15 Komm, SÃ¼sser Tod, Komm, Sel'Ge Ruh'!, BWV 478.m4a",8.95,M
"5-16 Sir Roger De Coverley, H 155.m4a",9.91,M
"6-01 Blow out, you bugles.m4a",12.42,M
6-02 Adoration.m4a,7.28,M
6-03 Where she lies asleep.m4a,7.39,M
6-04 Love went a-riding.m4a,4.89,M
6-05 Thy hand in mine.m4a,5.8,M
6-06 Berceuse.m4a,11.39,M
6-07 Mantle of blue.m4a,6.94,M
6-08 Day after day.m4a,10.87,M
"6-09 Speak to me, my love!.m4a",12.88,M
6-10 Berceuse.m4a,8.18,M
6-11 Chant d'espÃ©rance.m4a,8.84,M
6-12 Serenade.m4a,7.11,M
6-13 The Pageant of London Â· 1. Solemn March 'Richard III leaving London'.m4a,10.65,M
6-14 The Pageant of London Â· 2. First Discoveries - Introduction. Moderato.m4a,5.57,M
6-15 The Pageant of London Â· 2. First Discoveries - Pavane. Moderato.m4a,5.14,M
6-16 The Pageant of London Â· 2. First Discoveries - La Romanesca. Allegretto.m4a,3.77,M
6-17 The Pageant of London Â· 3. March 'Henry VIII entering London'.m4a,12.38,M
6-18 A Royal Night of Variety.m4a,4.42,M
Torrent downloaded from Demonoid.me.txt,46,B
