User Type,Username,Date,Text
,kakaba,2011-10-14T18:12Z,hope is a good quality downloading now and seeding
,bonnym,2011-10-14T18:24Z,"thanks for this SaM,...."
,arnold991,2011-10-14T18:35Z,why ur ss are always blocked
,tropeus,2011-10-14T18:54Z,seed.........
,rgulecha,2011-10-14T18:56Z,Argh !! SAM !! THIS IS NOT A BRRIP !! pls do not label it as brrip when it is a dvdrip !! pls dont temme this is brrip!! its misleadin man !! didnt expect this frm u !! :( being ur fan i hope u take care abt it in future !!
,awesome.torrent.lover,2011-10-14T20:48Z,Please upload Smurfs 2011 700mb brrip. Thanks in advance.
,MRS_GET.it.DONE,2011-10-14T21:03Z,"Thank you for the upload!! I was wondering if it was possible for you to upload,
Straw Dogs 2011 and Warrior 2011?! I would really appreciate it! "
,AoF,2011-10-15T01:29Z,"@FlameWarzTroll

You are mad because you realize your country sucks."
,MRS_GET.it.DONE,2011-10-15T02:43Z,"LOL @ AoF
@FlameWarzTroll here's a wild and crazy idea, I know I am thinking out of the box with this one but how about you........JUST DON""T WATCH THEM THEN!
PS- Try not to hate something just because you don't understand it."
,Ian_Iguana,2011-10-15T02:56Z,"@FlameWarzTroll
if they're shit movies, why are they making so much money?
that's weird!
& why are you making an effort to go into the comments section & post a comment of a movie you don't like, & you're doing it in other uploads of this same movie. You're a real winner"
,ili2882,2011-10-15T03:19Z,"tanks SaM for the Encode and the upload
@rgulecha yes it is a BRRip the source file is a HD Blue Ray disk, it's not a HD rip if U wan't a HD rip search in the highres section there's a 5+ GiB rip there.
And SaM can you encode with h264+aac SD Rips (480p) in mp4 or mkv containers avi's with XviD+mp3 are inefficient compared to the mpeg4 part 10 avc standard."
,noel_lee,2011-10-15T10:56Z,my dl is quite slow.
,chamara85,2011-10-15T12:40Z,"any one with A?
V?"
,heyman1981,2011-10-15T13:07Z,"@ili2882

Fuck up keep it .avi"
,wizzkid1970,2011-10-16T02:17Z,lies complete lies they must be scraping the truth cause they got no good sources lately this is cam at best
,Damme83,2011-10-16T20:41Z,700mb avi please 
,scottsasse,2011-10-16T22:06Z,"THANKS SaM!! And avi is still great, if it ain't broke don't fix it:)"
,soupcip,2011-10-16T22:11Z,"I dont get it. On all computer's I reguarly operate at different adresses with different providers, always the imageschack's are reported a violation in multiple browsers. WHY do so many uploaders keep using it, 'cos it clearly does not work, not for me nor for others, judging on comments on various torrents. please enlighten me."
,legalpimp,2011-10-18T10:13Z,"@soupcip

""I dont get it. On all computer's I reguarly operate at different adresses with different providers, always the imageschack's are reported a violation in multiple browsers. WHY do so many uploaders keep using it, 'cos it clearly does not work, not for me nor for others, judging on comments on various torrents. please enlighten me.""

Okay, you're an idiot."
,x3panda,2011-10-22T06:22Z,"Seeding.
A: 10
V: 10
Thanks!"
,nomadgen,2011-10-22T13:28Z,seed plz
,cKayy,2011-10-22T23:57Z,Thanks :)
,miguelvaldenegrod,2011-10-25T14:26Z,"legalpimp, you have to cut the photo adress and paste it on the serch bar of your navegator"
,H6imdall,2012-05-13T22:21Z,"Thx a lot, its a 9 - 9"
