User Type,Username,Date,Text
,TopazMan,2011-03-17T17:17Z,thanks mate for all the uploads :) class out: REQ  Coffs Harbour V1.5 ORBX if you can get your hands on it :)
,Mahekun64,2011-03-17T17:58Z,@TopazMan Your very much welcome :) I'll try to get it for you :P
,AR92,2011-03-18T00:41Z,REQ: Us Cities X Cleveland Please i really want this. its my hometown.
,Mahekun64,2011-03-18T04:26Z,@AR92 Okay I'll try my best :) I've been kind of busy with my dad for a while and still am busy
,A380-800,2011-03-18T14:25Z,"Thanks.

REQ Dangerous Airports 1"
,Mahekun64,2011-03-18T18:17Z,@A380-800 Your Welcome. Like I said your REQ won't come for 3-10 days :P
,timSNV,2011-03-21T02:11Z,Great download but when i did the last step to make the windshield appear it did not work. also what is up with the aerosoft's launcher? thanks so much 5 stars!!! 
,iam73,2011-03-21T02:15Z,REQ: Huey X 1.10 update!
,dragongfx,2011-04-14T11:38Z,"Can i use this with fsx on win 7 64B

I have some problem with some addon on 64b win versj. 

Thank you"
,sgt-allen,2012-03-01T02:50Z,hey thnx for this download but i got some issues cause when i wanna fly the rotor doesn't work and the cockpit view doesn't work cause i see nothing only a red text in a box and it says that its not activated pls help me
