User Type,Username,Date,Text
,sqig,2011-05-17T19:55Z,Thank you.
,DuckXXXL,2011-05-19T20:21Z,"Downloaded rapidly, transfered it for use with  MapSource with Gmaptool and yes, MapSource showed the map properly. However, I can't zoom out to more than 50km; I shows total blanc. I can't see why this happens."
,halvautomat,2011-05-20T08:56Z,"Not working for mee.
GPS shows card in menu.
But I cant get a new adresse op... only adresses already hidden in GPS will show"
,ovispain,2011-05-20T20:32Z,It doesn't work for me either. Cannot enter a new address. The button does not appear.
,ovispain,2011-05-20T20:33Z,"No funciona. El boton donde le tienes que dar para poder meter la ciudad, no aparece."
,ovispain,2011-05-20T20:33Z,NO FUNCIONA.
,medulla68,2011-05-22T09:26Z,Not working??  Do not let you change the State missing button?
,go2pub,2011-05-24T15:21Z,"Works perfectly on my nuvi 250w just extract, make a new folder called garmin on a 2gb SD card and copy the gmapsupp.img file into it. Pop the SD card into the nuvi and away you go, to problems."
,DJAbi7,2011-05-26T00:33Z,"Ik weet niet of het werkt, maar het verschijnt op mijn scherm dat de kaart effectief actief is. Ik zie geen verschil met die van 2008...

I don't know if it works, but it appears on my screen and it's actif. I don't see a diffrence between this and 2008...

groeten

greetzz"
,dvgjkes12,2011-06-06T17:55Z,"This doesn't work: the maps load in my device (Nuvi 255), but I can't search for an address. The maps also seem very small: only 1.6GB, while previous maps were 2.2GB. Can someone please post a working version?"
,Merlix,2011-06-10T14:23Z,"Hi, doesn't work for me neither... unable to enter a new adress... I can only take some already entered with a previous version of CN..."
,aaronj69,2011-06-14T17:56Z,@dutchghost why don't you answer all these questions... why the fuck is not working????
,EamonnOC,2011-06-16T22:32Z,"Could anyone post a link how i can install this on a Garmin StreetPilot c550? I dont have an SD card, is there any other way to do it?"
,subestrenos9,2011-06-23T03:52Z,"++++++++++++++++++++++++++++++
Installation:
- after unpacking the file rename it to ""gmapprom.img""
- place it into a folder named ""Garmin"" on a micro sd / sd card
The previous to steps are very important
- insert the card into your garmin nÃ¼vi 250 (the one I used)
- start the garmin => go to maps => maps info and select the new map (both maps, the old and new should be visible)

Thanks to the uploader. This works really. Also many thanks that you did an upload with only western & center Europe, as my Garmin only accepts SD cards with 2GB. Nevertheless it would be even more usefull next time if you include this detailed installation instruction to your uploads.
Thank you again.
"
,subestrenos9,2011-06-23T04:05Z,"
Installation:_v2
- after unpacking the file rename it to ""gmapprom.img""
- place it into a folder named ""Garmin"" on a micro sd / sd card
The previous two steps are very important
- insert the card into your garmin nÃ¼vi 250 (the one I used)
- start the garmin => go to maps => maps info and select the new map (both maps, the old and new should be visible). You have to leave both maps active, in order that it works. 

Thanks to the uploader. This works really. Also many thanks that you did an upload with only western & center Europe, as my Garmin only accepts SD cards with 2GB. Nevertheless it would be even more usefull next time if you include this detailed installation instruction to your uploads.
Thank you again.
"
,subestrenos9,2011-06-23T04:09Z,"Installation:_v3
- after unpacking the file rename it to ""gmapprom.img""
- place it into a folder named ""Garmin"" on a micro sd / sd card
The previous two steps are very important
- insert the card into your garmin nuvi 250 (the one I used)
- start the garmin => go to maps => maps info and select the new map (both maps, the old and new should be visible). You have to leave both maps active, in order that it works. Otherwise you will not be able to search for an address (see problems described from other users above). This way everything is like usual (searching for addresses) but the maps are fresh and new and show the new streets, etc.

Thanks to the uploader. This works really. Also many thanks that you did an upload with only western & center Europe, as my Garmin only accepts SD cards with 2GB. Nevertheless it would be even more usefull next time if you include this detailed installation instruction to your uploads.
Thank you again."
,deeznuts77,2011-06-26T02:25Z,doesnt work in my nuvi 255w
,ANDRE1949,2011-07-02T21:38Z,mooi neem ik mee
,Raccoon68,2011-07-03T09:42Z,"Doesn´t work for me, cannot search.
I´ve tried it in my Garmin Oregon 300 and on Garmin Mobile XT"
