Filename,Size,Unit
"2-08 Sonata VI (1964) - 2. Lento Solemne, como recitativo.mp3",24.98,M
2-02 Sonata IV (1959) - 2. Allegro.mp3,24.42,M
1-09 Sonata III (1959) - 3. Lento solemne.mp3,22.53,M
1-04 Sonata II (1959) - 1. Solemne.mp3,22.2,M
2-04 Sonata V (1964) - 1. Lento Solemne.mp3,20.21,M
2-06 Sonata V (1964) - 3. Allegro.mp3,19.62,M
1-03 Sonata I (1959) - 3. Final.mp3,19.33,M
2-07 Sonata VI (1964) - 1. Allegro.mp3,19.02,M
2-09 Sonata VI (1964) - 3. Final Allegro Moderato.mp3,18.93,M
1-01 Sonata I (1959) - 1. Como recitativo.mp3,18.89,M
1-06 Sonata II (1959) - 3. Allegro.mp3,17.76,M
"2-01 Sonata IV (1959) - 1. Largo, como improvisado.mp3",16.72,M
1-02 Sonata I (1959) - 2. Como recitativo.mp3,16.35,M
2-03 Sonata IV (1959) - 3. Final Allegro.mp3,14.25,M
1-07 Sonata III (1959) - 1. Solemne.mp3,13.76,M
1-08 Sonata III (1959) - 2. Allegro agitato.mp3,13.34,M
1-05 Sonata II (1959) - 2. ArmoÌnicos.mp3,11.81,M
2-05 Sonata V (1964) - 2. Allegro Vivo.mp3,10.83,M
