User Type,Username,Date,Text
,NaNaMoose,2011-02-20T19:45Z,"Words cannot express how greatful I am to you for providing this. Plus the early release is fantastic! Thanks..Though I will say it 52 times this year, I mean it every time."
,eriha,2011-02-20T23:45Z,â¤
,chachacha303,2011-02-21T01:24Z,What NanaMoose said!
,NaNaMoose,2011-02-21T09:20Z,"V-10
A-10"
,adkonn,2011-02-21T17:22Z,"WEO, thanks for being consistent in uploading this torrent. You've kept a lot of us ex pats. up to date with our favourite soap.
Great work, and THANKS agaian."
,fujobs,2011-02-22T04:26Z,I echo everyone thanks
,computermek,2011-02-22T04:57Z,Thank you from Canada!
,Basilpoppy,2011-02-22T20:02Z,Thanks a million from Belgium :-)
,w.e.o,2011-02-23T09:31Z,thanks for comment and seeding :-)
,fujobs,2011-02-28T04:50Z,Many thanks
