User Type,Username,Date,Text
,abhikrit,2011-02-27T13:59Z,superb :) thanks aol:) 
,osriccc,2011-03-12T02:47Z,"How in hell is this even Bluray? The first Bluray for The Walking Dead came out March the 8th. Please, explain or stop lying so others can upload REAL Bluray rips for this."
[V],aoloffline,2011-03-13T07:10Z,"   if u would had asked nicely,maybe you'll would had received a nice answer,but if u are so dumb,and haven't noticed that 95% of blu ray's,dvd'r are on torrents,b4 their retail date that's your problem...
   do u think that on march the 8 the blurays teleport themselves from the factory's to stores all over the world?"
,Mayenard,2011-03-15T23:08Z,lolowned.
,zzepesh,2011-06-09T14:26Z,"Awesome job, uploader, both with the torrent and with the comment."
,Munchk1npuncher,2011-08-02T20:05Z,"Really appreciate this upload, this is now my favorite Series.
Thx!"
,indiyet,2011-12-18T14:15Z,tanks a lot!!
,SBonesE8,2012-03-13T16:35Z,"yes awesome series.better than expected.i KNEW the campsite was to casual an idea tho with buildings in backround right? lol Romans would build a palisade EVERY NIGHT after a long march,putting up trees an digging ditches.u'd think especially after 1 zombie siting theyd take care right?but americans so much lazier than ancientslol thoughts?
 by the way aud video an show 10 of 10 from what i can tell"
,Charlie117,2012-03-23T03:14Z,"Seed, please."
,SergioFCPorto,2012-04-06T02:23Z,thanks
