Filename,Size,Unit
CD1-12 Sitar Saga.mp3,10.9,M
CD1-10 Summertime Blues.mp3,8.76,M
CD1-03 If You Don't Want Me.mp3,7.13,M
CD1-05 His Girl.mp3,7.06,M
CD1-04 Croyez-Moi.mp3,7.05,M
CD1-01 His Girl.mp3,6.85,M
CD1-15 We're Coming to Dinner.mp3,6.76,M
CD1-08 There's No Getting Away from You.mp3,6.71,M
CD1-02 It's My Pride.mp3,6.53,M
CD1-11 Love Is All Around.mp3,6.52,M
CD1-07 Flying On the Ground Is Wrong.mp3,6.13,M
CD1-13 Pretty Blue Eyes.mp3,6.04,M
CD1-14 Pretty Blue Eyes.mp3,6.02,M
CD1-06 This Time Long Ago.mp3,5.67,M
CD1-09 Miss Felicity Grey.mp3,5.39,M
AlbumArt.jpg,60.75,K
