User Type,Username,Date,Text
,AlucardPhoenix,2011-10-01T04:59Z,771 have downloaded this and not 1 seeder is active. Stop being a tight ass and seed
,sanga81,2011-10-01T06:03Z,"LOL, you tell em Al."
,slicedt,2011-10-01T08:05Z,wow 24 thousand total seeders and leechers.
,suesg1,2011-10-01T08:07Z,thank u
,snuk11,2011-10-01T08:46Z,needs password??
,pcsinfo,2011-10-01T10:52Z,Again a broken tracker.... off to iso hnt again to get a normal torrent
,DickDickstein,2011-10-01T12:55Z,"Shut the fuck yup you jealous trolls. EZTV is the most reliable TV poster here. Never need to worry about shit being up fast, or legit. "
,scntst,2011-10-01T16:57Z,"No one here is trolling. This torrent requires a password, in order to get that password you have to go to one of those websites that have those lame survey things."
,moler124,2011-10-01T17:38Z,Played fine for me on vlc player. Password required. Thanks VTV!
,moler124,2011-10-01T17:39Z,"Sorry, NO PASSWORD REQUIRED. Heh :p"
,moler124,2011-10-01T17:40Z,So... Not password protected.
,LaneyEFC,2011-10-01T17:42Z,"Insted of asking people to seed get a better internet as i had this in 10 minutes, if thats to long for a free torrent then what will you be happy with!! ohh and yes i will seed "
,apokalypse24,2011-10-01T20:03Z,What is the password !!!!!
,FMyLife0,2011-10-01T20:17Z,"A10V10

In my opinion one of the best Fringe episodes :P"
,MaskWhoRU,2011-10-02T15:43Z,"thank, great job as usual, VTV!"
,davidvb,2011-10-04T05:39Z,"Torrent is perfect, downloaded in 15 mins, also there is no password, disregard the trolls.

A: 10
V: 10
Fast download, thanks again VTV!"
,JazzCorp,2011-10-07T05:54Z,"@snuk11 and apokalypse24 you were rite
I found the password its:
 -""youâre a troll fuck""-
then me and your mum doggy styled so we could both watch it.

works fine thanx VTV"
,saltriver,2011-10-08T04:00Z,Thanks VTV>
,DarkRedoSin,2011-10-14T23:14Z,"MORONS -You know who you are,No password Needed!Nothing broken except may be your own brains.A perfect Quality episode,that plays perfectly with VLC!Thanks and YES I'M SEEDING!
NO PASSWORD NEEDED! PERFECT !!!!
NO PASSWORD NEEDED! PERFECT !!!!
NO PASSWORD NEEDED! PERFECT !!!!
Oh and a fast DL!!"
,1paula,2011-10-15T15:58Z,thanks :)
