User Type,Username,Date,Text
,ofb,2011-05-17T03:07Z,"rra137, although we appreciate the upload, what's the point if you're going to go offline or stop seeding 8 minutes after you upload it? Unless you don't understand how seeding works, you need to keep your torrent upload online until a few of us have it. "
,ofb,2011-05-17T03:09Z,I see you're back...thank you :)
,Scofit,2011-05-17T04:54Z,Which version is this?
,ofb,2011-05-17T06:44Z,anyone install this yet? Do we need a serial?
,Scofit,2011-05-17T07:00Z,"Nope its fine and its clean, its just not the new version same as the old one on here already........."
,SniperBliss,2011-05-17T12:33Z,Can anyone get the iFly 737 FSX?
,dima78350,2011-05-17T14:42Z,"REQ:Aeosoft Dimona X
       Ifly 737 FSX
       Carenado Commander"
,konon9,2011-05-17T15:06Z,Please Ifly 737 FSX
,ofb,2011-05-17T16:08Z,"keep checking back guys, I got the ORBX Bundaberg on order, should be here in a few days. I hope someone picked up the new Carenado Commander and can post it."
,Tr0l0l0,2011-05-17T19:13Z,"Thanks!

REQ: iFly 737 for FSX."
,fltsimbloke,2011-05-17T19:23Z,"Already here and found inside:
http://thepiratebay.org/torrent/5595187/DCrack__s_MegaPack_for_FSX"
,theropod,2011-05-17T19:28Z,"req: newport vfr hawaii islands
       flight1 su-27
       bear studios j-10"
,SniperBliss,2011-05-17T23:59Z,"Please guys once again, the iFly 737, if anyone would like to make an attempt. It's in great demand! "
,petey293,2011-06-01T01:58Z,"Great product

Thanks for the upload"
,heli3,2011-06-11T00:59Z,"Great add-on!

Request: Nemeth Designs Agusta A109 (not released yet, but in some hours... ;)"
,rocket685,2011-07-23T17:06Z,"Request
multi crew experience
http://www.multicrewxp.com/

really awesome, would appreciate that alot"
