User Type,Username,Date,Text
,DeadlyVenom543,2011-04-24T11:41Z,does this work on multiplayer mode?? 
,choi9123,2011-04-25T16:52Z,"DeadlyVenom543// Of course, it is using offical steam backup tool. It is offical tool. So dont worry about it."
,choi9123,2011-04-25T16:56Z,"DeadlyVenom543// Of course, It works on multiplayer mode! It is using offical steam backup tool. It is offical tool. So dont worry about it."
,DeadlyVenom543,2011-04-26T17:06Z,"Still downloading, hope you are right and thanks"
,DeadlyVenom543,2011-04-26T17:08Z,SEED GUYS PLEASE !!!!
,DeadlyVenom543,2011-04-26T18:53Z,choi9123 I have the SKIDROW version of the game should I download yours or only the STEAM BACKUP FILE?
,elturbo9077,2011-04-27T04:29Z,what is point of this 
,choi9123,2011-04-28T12:11Z,"This files only apply for homefront buyers..
Not for illegal downloaders.."
,MadDuck9,2011-06-30T08:40Z,"Could i get more accurate instructions cause im pretty sure im doing something wrong. I open the backup.exe and then there comes this window where it says that u have insert a product key and i insert some random numbers and then it says ""continue intalling homefront"", I click continue and then the whole steam crashes. Can anyone help me with this problem."
,nageboo,2011-07-10T15:14Z,serial key?
,takiyagenji,2011-08-06T19:08Z,seed plz
