Filename,Size,Unit
Tales from the Darkside/01 Story of the Day.mp3,5.55,M
Tales from the Darkside/02 Beware of the Blind.mp3,10.66,M
Tales from the Darkside/03 Irish Boy.mp3,15.12,M
Tales from the Darkside/04 Excavated.mp3,8.68,M
Tales from the Darkside/05 Rival.mp3,10.55,M
Tales from the Darkside/06 A Tale from the Darkside.mp3,12.85,M
Tales from the Darkside/07 Profound.mp3,16.02,M
Tales from the Darkside/08 Pay for Black Knight.mp3,8.51,M
Tales from the Darkside/09 Warrior.mp3,12.59,M
Tales from the Darkside/desktop.ini,319,B
desktop.ini,320,B
