Filename,Size,Unit
01. Intro.mp3,535.56,K
02. Da Bumble.mp3,5.96,M
03. Flashin'.mp3,6.25,M
04. Zoom.mp3,4.61,M
05. Sideways (Feat. B-Legit & Mac Shawn).mp3,5.92,M
06. Carlos Rossi.mp3,6.87,M
07. Rapper's Ball (Feat. Too Short & K-Ci).mp3,8.1,M
08. Captain Save A Hoe (Feat. The Click).mp3,6.31,M
09. Hope I Don't Go Back.mp3,6.21,M
10. Sprinkle Me (Feat. Suga-T).mp3,5.53,M
11. Automatic (Feat. Fabolous).mp3,6.15,M
"12. Gas, Break, Dip (Feat. The Federation).mp3",7.47,M
13. Itâs On (Feat. Bone Crusher & Cotton Mouf).mp3,6.11,M
14. Think & Thin (Feat. Lil' Mo).mp3,7.21,M
15. Bust Yo' Shit (Feat. B-Legit & Rankin Scroo).mp3,7.19,M
"E-40 - The Best Of E-40 (Yesterday, Today & Tomorrow).jpg",29.97,K
Torrent downloaded from Demonoid.me.txt,46,B
