Filename,Size,Unit
East_Asian_Language_Support/I386/ARIALBD.TT_,149.3,K
East_Asian_Language_Support/I386/ATI2MTAA.SY_,149.27,K
East_Asian_Language_Support/I386/MSXBDE40.DL_,149.17,K
East_Asian_Language_Support/I386/MSMOM.DL_,149.07,K
East_Asian_Language_Support/I386/MSVCRT.DL_,148.75,K
East_Asian_Language_Support/I386/SIGNUP.MA_,148.59,K
East_Asian_Language_Support/I386/MSN150.MA_,148.04,K
East_Asian_Language_Support/I386/MSADCE.DL_,147.45,K
East_Asian_Language_Support/I386/D3DRM.DL_,146.88,K
East_Asian_Language_Support/I386/WIAACMGR.EX_,146.16,K
East_Asian_Language_Support/I386/ACGENRAL.DL_,145.98,K
East_Asian_Language_Support/I386/DIALER.EX_,145.58,K
East_Asian_Language_Support/I386/CIMWIN32.MF_,145.5,K
East_Asian_Language_Support/I386/IPV6P.CH_,144.22,K
East_Asian_Language_Support/I386/ACLAYERS.DL_,143.73,K
East_Asian_Language_Support/I386/LOCALSPL.DL_,142.81,K
East_Asian_Language_Support/I386/COMRES.DL_,142.75,K
East_Asian_Language_Support/I386/ATMUNI.SY_,142.7,K
East_Asian_Language_Support/I386/DISKMGTW.CH_,142.54,K
East_Asian_Language_Support/I386/WMPAUD9.WA_,142.08,K
East_Asian_Language_Support/I386/SPLAT.WM_,141.48,K
East_Asian_Language_Support/I386/TIMESI.TT_,141.11,K
East_Asian_Language_Support/I386/ATMFD.DL_,141.05,K
East_Asian_Language_Support/I386/MSDTCPRX.DL_,140.79,K
East_Asian_Language_Support/I386/ASP51.DL_,140.62,K
East_Asian_Language_Support/I386/MSRD3X40.DL_,140.55,K
East_Asian_Language_Support/I386/NT5IIS.CA_,140.37,K
East_Asian_Language_Support/I386/WMPAUD8.WA_,139.73,K
East_Asian_Language_Support/I386/HTML32.CN_,139.26,K
East_Asian_Language_Support/I386/THEMEUI.DL_,139.21,K
East_Asian_Language_Support/I386/MSJETOL1.DL_,138.29,K
East_Asian_Language_Support/I386/W3SVC.DL_,137.68,K
