User Type,Username,Date,Text
,F.B.I,2011-05-19T20:23Z,Guys just one this in the read me i put the Captain sim folder goes on you desktop! IT DOESNT it goes in your MAIN FSX DIRECTORY!!!!
,mickyfinny,2011-05-19T20:39Z,It helps if you seed F.B.I.
,Juppie902,2011-05-19T20:56Z,"@F.B.I Thanks alot man !!!
now i see how sharing can help the whole community as well as team-work like this ;)
I liked that you extracted it all instead of just adding jumps ;D"
,F.B.I,2011-05-19T21:04Z,"GUYS I HAVE 100MG BROADBAND, BUT FOR SOME REASON ITS ONLY SEEDING @10K.BS"
,Juppie902,2011-05-19T21:44Z,"Okay now checked this, it doesnt works at all.
files extract, the weapon panel shows up, but i cannot lock on, cant use weapons, and cant see the HUD panel captain sim gave (so u can center plane with target)
so far it is like a RIP, i think it needs some fixing to be done like addin it to fsx.cfg"
,SniperBliss,2011-05-20T00:43Z,"Forget Weapons, we want iFly 737..."
,F.B.I,2011-05-20T10:04Z,if someone can get me the .exe for ifly fsx ill do the rest!!
,SniperBliss,2011-05-20T12:13Z,"http://net1.100megabyte.com/iFly-737NG-FSX.exe , That's the wrapper!"
,Jimstalk,2011-05-20T12:39Z,"please tell me how can i install it...I placed all the files found in the zip into my FSX main directory (except from Captain_sim which is in my desktop).then i tried to install the weapon in several airplanes like my VRS F/A 18 or Huey but then i get this error:Unable to copy files into c:/Program files/Microsoft Games/etc.......
"
,Obama_bin_Laden,2011-05-20T12:50Z,"WHEN will you dumbasses LEARN..you CANNOT just extract and install a Captain Sim product...it needs to be installed to place registry entries, etc. You have to crack the WRAPPER...go back to Dora the Explorer, maybe you'll learn something..."
,aarque,2011-05-20T13:33Z,"Ah, good times, good times. Who said TPB was dead for us? Wish I could offer more than a casual observation, but, doesn't the tableaux above seem almost EXACTLY like a year ago? You got the seeders, as usual, everybody working diligently together, like good kids on the playground; you got the cracker - not DCrack/Mr.Hands this time - and you got the heckler, complete with offensive name, who was that guy...I can't believe Jim actually got him banned...catshift (catfished?) or something...

Jokes aside Jim, I got my stuff all up and running and have started writing airport .bgls for a producer, yes I'd love to share but you know I can't. Anyway -- we can help you start making your own, if you're still interested. I would suggest you pick a local aerodrome and we can walk through customizing it. If you want, hit me up and we can get to it."
,Jimstalk,2011-05-20T13:46Z,Thought you were killed in pakistan...
,Jimstalk,2011-05-20T13:55Z,"Im still interested dude and i cant w8 for a little teamviewer presentation.there are lots of little airports here in greece which can be edited.Ive sent you an email some time ago but you didnt reply so i thought you were busy with your project thatswhy i didnt want to interupt..As i said im still interested in learning how to edit so please email me so that we can arrange a meeting via my teamspeak server or teamviewer

P.S. The upper comment goes to ossama bin landen ..."
,F.B.I,2011-05-20T15:49Z,Jim mate the cpatain sim folder needs to go in your main fsx directory!!! sorry!! i typed the read me wrong!!
,F.B.I,2011-05-20T15:50Z,sniper bliss ill work on the wrappper tonight!!!
,F.B.I,2011-05-20T15:51Z,"@Obama_bin_Laden wtf, mate we are just trying to crack it, when will dumbasses like you read the information box!!! quote "" I HAVNT TESTED IT SO NO FLAMMING"".
"
