User Type,Username,Date,Text
,majuaraan,2011-01-27T05:45Z,"all right, now someone get to work translating this B*"
,drkpendragon,2011-01-27T15:45Z,"I'm not sure what I'm missing, but why doesn't it extract to the correct size? The extracted file is only 4, 589, 824 KB."
,stvnwk11,2011-01-27T23:51Z,"that is the correct size retatard the .36 is the decimal version of GB, take a math class"
,radachi,2011-01-28T12:32Z,"The ISO is working flawlessly.
ItÂ´s just me or it seems that the game image is blur
The letters are not clear as it is supposed to be.
Even the first warning image seems to be blur
I have a LCD monitor and uses a component cable with Progressive Scan ON."
,jackinbox,2011-01-28T12:45Z,great upload guys i have a request for a game for the wii platform its called THE GRINDER its a great game i heard if you guys can upload a iso pal or ntsc dont matter i would be grateful thanks in advance
,mojokex,2011-01-29T03:53Z,"^the game isn't out yet; Oct 2011, i believe.

Thank for the up, wiiSOS."
,jackinbox,2011-01-31T23:48Z,i have another request for this game called GLADIATOR AD for the wii can anyone upload this game thanks in advance
,Doomtrigger1,2011-02-07T03:03Z,Is this scrubbed?
,Ebay42,2011-02-08T04:51Z,PGA 11 PS3 PLS
,lilkidz,2011-02-12T20:57Z,It's scrubbed.
