User Type,Username,Date,Text
,dcatela,2010-12-03T20:48Z,thank you so much
,greatr9,2010-12-04T00:41Z,"You are the man. If you get Innersection any time soon, we will be grateful"
,alextx,2010-12-04T00:54Z,Many thanks ;)
,Riito,2010-12-04T06:57Z,Thankyou!!
,greatr9,2010-12-05T00:12Z,"Who is JOB is better, nonetheless, this movie was good, but too little surfing, and too much high budget shit"
,hankbra,2010-12-05T16:55Z,Thanks for the download!!!  Sik movie JOB NIAS = INSANE!!  Anybody got THE WESTSIDERS????
,Mikeyyy77,2010-12-06T02:14Z,Loved dion's /danes part not a fan of julian but thanks again do you think you an get innersetion?
,nzvegan,2010-12-07T09:50Z,I'll see if I can find Innersection.
,hankbra,2010-12-07T19:19Z,"WE need to find ""the westsiders""  heard its great surf movie..Thanks again!!!"
,Atoll56,2010-12-10T03:55Z,"Thanks
Any one have any old stuff ??"
,greatr9,2010-12-16T01:25Z,The Analog movie NOW was just able to watch on SURFINGMAG.com and it is sick. Please upload if possible
,greatr9,2010-12-18T00:30Z,The Analog Movie NOW w/ Chippa Wison would be a popular upload if possible
,onefallinstar,2010-12-19T21:25Z,"bro you are hands down holding the spot down with the best flicks on the bay, can you get lost 5 5 redux up, i heard it was siiiicccckk but havent had a chance to check it, keep it tight"
,onefallinstar,2010-12-19T21:26Z,"bro you are hands down holding the spot down with the best flicks on the bay, can you get lost 5 5 redux up, i heard it was siiiicccckk but havent had a chance to check it, keep it tight"
,nzvegan,2010-12-25T01:16Z,"I'm away until mid Jan, so can't get anything up until then.  Sorry lads."
,surfvids,2011-01-22T17:28Z,"could you please try and get the Ben Player: Project, Thanks. "
,surfvids,2011-01-22T17:30Z,"could you try and get me the 
Ben Player: Project "
,nzvegan,2011-02-02T10:29Z,Innersection - http://thepiratebay.org/torrent/6145026
,jags87,2011-02-09T16:51Z,"5'5"" X 19 1/4"" - REDUX -  http://thepiratebay.org/torrent/6162720
"
,Dragonetta,2011-06-10T14:14Z,Thanks a lot! 
,.neutek.,2012-06-23T20:39Z,Thanks!
