Filename,Size,Unit
scan/EJ Royal Philharmonic Back+CD.jpg,1.02,M
scan/EJ Royal Philharmonic Booklet 1-4.jpg,775.49,K
scan/EJ Royal Philharmonic Booklet 2-3.jpg,461.27,K
scan/EJ Royal Philharmonic Front small.jpg,108.64,K
10 - Song For Guy.mp3,13.9,M
01 - Nikita.mp3,13.56,M
08 - Rocket Man.mp3,10.88,M
04 - Easier To Walk Away.mp3,10.24,M
02 - Your Song.mp3,9.73,M
05 - Sad Songs.mp3,9.12,M
06 - Blue Eyes.mp3,8.61,M
09 - I Guess That's Why They Call It The Blues.mp3,8.1,M
03 - Goodbye Yellow Brick Road.mp3,7.61,M
07 - Candle In The Wind.mp3,6.13,M
Front.jpg,108.64,K
