Filename,Size,Unit
acad2012_x32.r00,47.68,M
acad2012_x32.r01,47.68,M
acad2012_x32.r02,47.68,M
acad2012_x32.r03,47.68,M
acad2012_x32.r04,47.68,M
acad2012_x32.r05,47.68,M
acad2012_x32.r06,47.68,M
acad2012_x32.r07,47.68,M
acad2012_x32.r08,47.68,M
acad2012_x32.r09,47.68,M
acad2012_x32.r10,47.68,M
acad2012_x32.r11,47.68,M
acad2012_x32.r12,47.68,M
acad2012_x32.r13,47.68,M
acad2012_x32.r14,47.68,M
acad2012_x32.r15,47.68,M
acad2012_x32.r16,47.68,M
acad2012_x32.r17,47.68,M
acad2012_x32.r18,47.68,M
acad2012_x32.r19,47.68,M
acad2012_x32.r20,47.68,M
acad2012_x32.r21,47.68,M
acad2012_x32.r22,47.68,M
acad2012_x32.r23,47.68,M
acad2012_x32.r24,47.68,M
acad2012_x32.r25,47.68,M
acad2012_x32.r26,47.68,M
acad2012_x32.r27,47.68,M
acad2012_x32.r28,47.68,M
acad2012_x32.r29,47.68,M
acad2012_x32.r30,47.68,M
acad2012_x32.r31,47.68,M
acad2012_x32.r32,47.68,M
acad2012_x32.r33,47.68,M
acad2012_x32.r34,47.68,M
acad2012_x32.r35,47.68,M
acad2012_x32.r36,47.68,M
acad2012_x32.r37,47.68,M
acad2012_x32.r38,21.64,M
acad2012_x32.rar,47.68,M
acad2012_x32.sfv,1.05,K
nfo.nfo,440,B
