User Type,Username,Date,Text
,ramboryan,2010-12-11T23:52Z,cracking copy cheers for the up bud
,bongkix,2010-12-12T03:38Z,thanx for the upload extremezone
,netstf,2010-12-12T05:58Z,"How is this show?

Delray Beach Computer Repair

www.netstf.com"
[V],blaze69,2010-12-13T04:41Z,"Great Upload !!!!Thanks 

Most corniest Episode :("
,voyager1972,2010-12-15T23:20Z,long live rock & roll
,varilthes,2010-12-18T08:12Z,"DONT DOWNLOAD PASSWORD PROTECTED BULLSHIT!!!!!! Makes you go to some scam site for shitty ass surveys that im sure wont unlock the ep. Even if completing a survey gets you the password so you can watch this WHy?! Do this to us?! And in the end all that is happening is a whole bunch of advertising asshats are getting paid because we visited that stupid link to get the password. No way, not me my friend. You cant trick me into this crazy contraption. SO long extremezone, i will no longer be downloading any of your torrents. peace."
,jv_kenshin416,2010-12-20T15:48Z,thank you!
,childishee,2011-02-01T09:56Z,ARE EPISODE 12 NOT AIR YET??
,mycurse92,2011-02-05T13:35Z,varilthes are you on some drugs? Just go under a rock and fuckin die.. Tnx extremezone !
,Tihzz,2011-04-10T17:56Z,@varilthes What the fuck are you talking about? .. dont do drugs.
