User Type,Username,Date,Text
,bryentheartist,2011-08-23T05:23Z,thanks girl
,MoltThug,2011-08-23T05:52Z,"Thanks EZTV, killin it as usual."
,Imtapndatass,2011-08-23T06:00Z,"Downloads alot faster than TvTeam with less seeds, impressive! 
A/V 9/9 can't give it a 10 because it's not HD. But its free showtime (:
THANKS! iLy"
,jameses,2011-08-23T07:56Z,lovin you lots
,celebrius,2011-08-23T08:05Z,"EZTV, you make the world a better place"
,Stinky86,2011-08-23T16:21Z,I don't ever say this enough  
,drew1691,2011-08-23T16:41Z,once again thanx
,nitrox264,2011-08-24T01:28Z,Thank you
,yobar23,2011-08-24T02:56Z,"Thanks for another fine upload, eztv!"
,vdutch,2011-08-24T15:48Z,@Imtapndatass uhhh the uploader has nothing to do with the seeders lol. i was just downloading something that had 3 seeders and 40 something leechers and i had a average dl speed of 1.2mbps. just a fyi your also downloading from leechers (only able to dl from them what they have dl'd but you still dl from them to). ANYWAYS always good eztv and thanks seeders
,Magickallife,2011-08-27T06:25Z,thanks keep them coming i am waiting on episode 10 :)
,THEWASTED,2011-08-29T13:32Z,ty
,TedLilly,2011-09-08T22:44Z,thanks for the up 
