Filename,Size,Unit
CD 1/James Last - The Ultimate Collection - cd1 - 01 - Skokiaan.mp3,4.13,M
CD 1/James Last - The Ultimate Collection - cd1 - 02 - Canadian sunset.mp3,5.14,M
CD 1/James Last - The Ultimate Collection - cd1 - 03 - April in portugal.mp3,3.74,M
CD 1/James Last - The Ultimate Collection - cd1 - 04 - Arrivederci roma.mp3,4.95,M
CD 1/James Last - The Ultimate Collection - cd1 - 05 - Kalinka.mp3,5.12,M
CD 1/James Last - The Ultimate Collection - cd1 - 06 - Petite fleur.mp3,4.72,M
CD 1/James Last - The Ultimate Collection - cd1 - 07 - Biscaya.mp3,5.63,M
CD 1/James Last - The Ultimate Collection - cd1 - 08 - Mexican hat dance.mp3,3.51,M
CD 1/James Last - The Ultimate Collection - cd1 - 09 - Hava nagila.mp3,3.83,M
CD 1/James Last - The Ultimate Collection - cd1 - 10 - Mitternacht in moskau.mp3,4.37,M
CD 1/James Last - The Ultimate Collection - cd1 - 11 - La mer.mp3,5.46,M
CD 1/James Last - The Ultimate Collection - cd1 - 12 - Brazil.mp3,3.81,M
CD 1/James Last - The Ultimate Collection - cd1 - 13 - Norwegian wood.mp3,4.85,M
CD 1/James Last - The Ultimate Collection - cd1 - 14 - Jamaica farewell.mp3,5.59,M
CD 1/James Last - The Ultimate Collection - cd1 - 15 - Granada.mp3,5.74,M
CD 2/James Last - The Ultimate Collection - cd2 - 01 - Love story.mp3,5.37,M
CD 2/James Last - The Ultimate Collection - cd2 - 02 - Unchained melody.mp3,6.39,M
CD 2/James Last - The Ultimate Collection - cd2 - 03 - If you go away.mp3,6.22,M
CD 2/James Last - The Ultimate Collection - cd2 - 04 - Moon river.mp3,5.75,M
CD 2/James Last - The Ultimate Collection - cd2 - 05 - La vie en rose.mp3,6.4,M
CD 2/James Last - The Ultimate Collection - cd2 - 06 - Laras theme.mp3,4.71,M
CD 2/James Last - The Ultimate Collection - cd2 - 07 - Yesterday.mp3,3.93,M
CD 2/James Last - The Ultimate Collection - cd2 - 08 - Ballade pour adeline.mp3,4.49,M
CD 2/James Last - The Ultimate Collection - cd2 - 09 - Morgens um sieben.mp3,5.67,M
CD 2/James Last - The Ultimate Collection - cd2 - 10 - Close to you.mp3,4.46,M
CD 2/James Last - The Ultimate Collection - cd2 - 11 - Michelle.mp3,6.92,M
CD 2/James Last - The Ultimate Collection - cd2 - 12 - Without you.mp3,3.98,M
CD 2/James Last - The Ultimate Collection - cd2 - 13 - Power of love.mp3,7.06,M
CD 2/James Last - The Ultimate Collection - cd2 - 14 - The lady in red.mp3,6.17,M
CD 2/James Last - The Ultimate Collection - cd2 - 15 - Dont cry for me argentina.mp3,9.23,M
CD 3/James Last - The Ultimate Collection - cd3 - 01 - Barcorole.mp3,3.84,M
CD 3/James Last - The Ultimate Collection - cd3 - 02 - Ja die liebe hat bunte flugel.mp3,4.73,M
CD 3/James Last - The Ultimate Collection - cd3 - 03 - Adagio from symphony.mp3,4.37,M
CD 3/James Last - The Ultimate Collection - cd3 - 04 - Presto from symphony nr.7.mp3,3.76,M
CD 3/James Last - The Ultimate Collection - cd3 - 05 - Rondo alla turca.mp3,4.47,M
CD 3/James Last - The Ultimate Collection - cd3 - 06 - Pastorale.mp3,5.67,M
CD 3/James Last - The Ultimate Collection - cd3 - 07 - Intermezzo aus cavalleria.mp3,5.54,M
CD 3/James Last - The Ultimate Collection - cd3 - 08 - Waltz in A.mp3,3.95,M
CD 3/James Last - The Ultimate Collection - cd3 - 09 - Summchor.mp3,6.37,M
CD 3/James Last - The Ultimate Collection - cd3 - 10 - Eine kleine nachtmusik.mp3,7.9,M
CD 3/James Last - The Ultimate Collection - cd3 - 11 - Concierto de aranjuez.mp3,5.58,M
CD 3/James Last - The Ultimate Collection - cd3 - 12 - Danse espagnole.mp3,7.82,M
CD 3/James Last - The Ultimate Collection - cd3 - 13 - Feuertanz.mp3,5.34,M
CD 3/James Last - The Ultimate Collection - cd3 - 14 - Ballettmusik.mp3,3.46,M
CD 3/James Last - The Ultimate Collection - cd3 - 15 - Rosen Aus Den Suden.mp3,9.09,M
CD 4/James Last - The Ultimate Collection - cd4 - 01 - La Cucharacha.mp3,2.9,M
CD 4/James Last - The Ultimate Collection - cd4 - 02 - The Girl From Ipanema.mp3,4.37,M
CD 4/James Last - The Ultimate Collection - cd4 - 03 - Blue Tango.mp3,4.34,M
CD 4/James Last - The Ultimate Collection - cd4 - 04 - La Bamba.mp3,4.97,M
CD 4/James Last - The Ultimate Collection - cd4 - 05 - El Condor Pasa.mp3,4.37,M
CD 4/James Last - The Ultimate Collection - cd4 - 06 - Siboney.mp3,3.02,M
CD 4/James Last - The Ultimate Collection - cd4 - 07 - Der Einsame Hirte.mp3,6.09,M
CD 4/James Last - The Ultimate Collection - cd4 - 08 - La Paloma.mp3,4.27,M
CD 4/James Last - The Ultimate Collection - cd4 - 09 - The Lonely Bull.mp3,4.37,M
CD 4/James Last - The Ultimate Collection - cd4 - 10 - Tico Tico.mp3,4.44,M
CD 4/James Last - The Ultimate Collection - cd4 - 11 - Gunatanamera.mp3,5.31,M
CD 4/James Last - The Ultimate Collection - cd4 - 12 -  La Cumparsita.mp3,5.08,M
CD 4/James Last - The Ultimate Collection - cd4 - 13 -  Ai No Corrida.mp3,3.47,M
CD 4/James Last - The Ultimate Collection - cd4 - 14 -  Viva Espagna.mp3,5.08,M
CD 4/James Last - The Ultimate Collection - cd4 - 15 -  Mambo No 5.mp3,4.49,M
James Last - The Ultimate Collection - back.jpg,214.2,K
James Last - The Ultimate Collection - front.jpg,87.8,K
James Last - The Ultimate Collection back.jpg,105.5,K
James Last - The Ultimate Collection front.jpg,75.87,K
