Filename,Size,Unit
Suburban Lawns - Anything.mp3,3.94,M
Suburban Lawns - Computer Date.mp3,2.69,M
Suburban Lawns - Flying Saucer Safari.mp3,5.2,M
Suburban Lawns - Gossip.mp3,5.81,M
Suburban Lawns - Green Eyes.mp3,6.73,M
Suburban Lawns - Intellectual Rock.mp3,5.01,M
Suburban Lawns - Jam The Controls.mp3,2.78,M
Suburban Lawns - Janitor.mp3,5.86,M
Suburban Lawns - Mom And Dad And God.mp3,4.6,M
Suburban Lawns - Not Allowed.mp3,5.43,M
Suburban Lawns - Pioneers.mp3,4.98,M
Suburban Lawns - Protection.mp3,4.58,M
Suburban Lawns - Unable.mp3,3.72,M
Suburban Lawns - When The World.mp3,6.53,M
