User Type,Username,Date,Text
,kolle128,2011-08-03T12:17Z,"I did everythng exactly as written in readme, but the trial period ended before I even used the program, probably Trial Reset does not work at all, I suggest not using it!"
,punkofthedeath,2011-08-03T19:26Z,"@kolle128 what the version that you use

--------------------------------------------------------

for another cracker:

i just find the serial for hp envy 17 3d laptop, 
ffdy-mpm9-fddk-94t4, maybe by doing spoof activation this is work,"
,kolle128,2011-08-04T19:22Z,"No luck.
It says: Congratulations. The following software is activated: Tridef 3D
But then exits the activator and asks for the serial again, in an endless loop. Any ideas?"
,punkofthedeath,2011-08-04T21:57Z,"@kolle128, try using the original exe after reseting"
,yorici,2011-08-05T07:32Z,"It doesn't work for me either. I already had finished the trial before downloading this crack. Does that matter?

How did you get the serial? Which program did you use?"
,vipertarun,2011-08-05T08:00Z,No-Go for me too. it goes into an infinite loop asking for 14 day trial. the original says trial period over. Im using 4.1.3
,kolle128,2011-08-05T15:36Z,"Original says trial is over, with the serial you gave me the original also goes to infinite loop."
,punkofthedeath,2011-08-05T23:51Z,@yorici ollydbg
,punkofthedeath,2011-08-06T01:09Z,@kolle128 try to change your computer name
,yorici,2011-08-07T21:19Z,"@punkofthedeath
On which address did you set a breakpoint to find the serial?"
,punkofthedeath,2011-08-08T05:24Z,"@yorici

tridefactivator.exe

004017E8

String : UNICODE ""FFDYMPM9FDDK94T4"""
,kolle128,2011-08-08T20:19Z,Unfortunately even chageing computer name to something like asd34189 did not help. Any other ideas?
,yorici,2011-08-10T06:58Z,How did you get it? When I set a breakpoint it doesnt display a thing
,punkofthedeath,2011-08-11T12:14Z,"@yorichi, try to search around the breakpoint"
,vBlaise95,2011-08-26T15:12Z,"I really appreciate that you're trying to crack this (I've been waiting for a crack for about a year), but the serial reset didn't work for me too. Win7 64bit, and my trial period has ended months ago."
,Chikokishi,2011-09-04T20:46Z,"I have ollydbg, and iv searched and searched around the breakpoint you suggested, but i dont have any ""unicode"" reference like the one you posted.  Any suggestions?"
,Chikokishi,2011-09-05T21:00Z,"@punkofthedeath

Im still searching for the unicode you mentioned, I have also downloaded the other torrent you uploaded with the media player trial reset.  

Im still trying to figure this program out too, i hope you can help!"
,chuckk3rd,2011-09-11T11:33Z,Right now I'm in the second day of my 14 day trial period. The trial reset doesn't work for me either.  It somehow fails when you try to reset it.  I'll just go ahead and enjoy my trial run and maybe someone can come up with a crack that does work.
,vipertarun,2011-09-21T08:20Z,can anybody here also have a look at iz3d????
,cinjaxon,2011-12-29T08:13Z,I REALLY wish this would work... Even with AMD's HD3D this stupid shit still costs 25 bucks. That's ridiculous. There has GOT to be a working fix to this trail resetting...
