Filename,Size,Unit
Creative.Soundblaster.Audigy.Series.CompleteCD[by.daniel_k]/second release (11 sept 2007)/SBAXWXCD.ISO,640.14,M
Creative.Soundblaster.Audigy.Series.CompleteCD[by.daniel_k]/second release (11 sept 2007)/Capture.JPG,151.68,K
Creative.Soundblaster.Audigy.Series.CompleteCD[by.daniel_k]/second release (11 sept 2007)/SBAXWXCD.txt,3.2,K
Creative.Soundblaster.Audigy.Series.CompleteCD[by.daniel_k]/second release (11 sept 2007)/README.txt,1.12,K
Creative.Soundblaster.Audigy.Series.CompleteCD[by.daniel_k]/first release (05 sept 2007)/SBAXWXCD.ISO,674.62,M
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Audigy_SupportPack_2.15_0004/SBAX_PCDVT_LB_2_15_0004EQ.exe,64.83,M
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Audigy_SupportPack_2.15_0004/SBAX_PCDVT_LB_2_15_0004EQ.txt,6.03,K
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Audigy_SupportPack_3_8.exe,64.33,M
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Audigy_SupportPack_2_0.exe,48.76,M
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Audigy_SupportPack_3_1.exe,48.66,M
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Audigy_SupportPack_2_18_0001_W7.exe,42.47,M
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/Win7Vista_4GB_MicFix.reg,376,B
Creative.SoundBlaster.Audigy.Series.Vista-Win7.Drivers (daniel k)/note.txt,69,B
SB Live! series Support Pack 2.0 (04302010) [daniel k]/SBLive_SupportPack_2_0.exe,58.41,M
SB Live! series Support Pack 2.0 (04302010) [daniel k]/info.txt,5.95,K
creative audigy le-se daniel_k  P17X_SupportPack_2_7.zip,90.04,M
Torrent downloaded from Demonoid.me.txt,46,B
