User Type,Username,Date,Text
,Sponxy,2011-01-07T02:53Z,"Thank you, eztv. :) You deliver as always!"
,Andrew1987,2011-01-07T03:26Z,Thanks EZTV!!!!!!!!!!!!!
,Sinthyses,2011-01-07T03:31Z,Good lord! Someone has stolen your skull! This is a travesty of an injustice!!!
,trini_bwoi,2011-01-07T03:47Z,hey what happened to eztv's green skull
,dm2175,2011-01-07T04:03Z,hey not vip anymore.....
,Sinthyses,2011-01-07T04:40Z,"Alright bitches, let's rate some torrents!"
,kgcko,2011-01-07T04:49Z,thanks guys!
,issaq,2011-01-07T05:03Z,eztv your the best  thanks
,nark0z,2011-01-07T06:26Z,Thanks! Seeding now.
,drarkan,2011-01-07T06:34Z,"Great, been dying to watch the new episode! I love this show, and as always the EZTV Community delivers the best!"
,TedLilly,2011-01-07T08:06Z,thanks for the up 
,exShinobixO,2011-01-07T08:17Z,ezyv FTW!
,exShinobixO,2011-01-07T08:17Z,eztv FTW!
,bkarlsen89,2011-01-07T09:56Z,wheres the 720p version? waiting for that one instead
,denkoka,2011-01-07T10:59Z,faleminderit EZTV
,Lastro5,2011-01-07T11:19Z,it's sad when someone like eztv has such high standards for great quality stuff at high speed dL. it practically removes all other competition and leaves them in the dust because all the people who want a service will choose eztv over the competition any day. great work and may the force be with you.
,tomashPL,2011-01-07T12:28Z,720p? Anyone?
,Rus_69,2011-01-07T13:41Z,eztv best tv what more can a man say?
,johnstar,2011-01-07T15:49Z,"Thanx eztv- rate them up guys!

31576 seeders / 10354 leechers come on rate these torrents up!"
,kaoz22,2011-01-07T18:04Z,"Where's da green skull!!!!!! 

eztv ftw!!!!!!!!!
"
,ViRPo,2011-01-07T18:52Z,Subtitles if anyone wants: http://www.addic7ed.com/serie/The_Big_Bang_Theory/4/12/The_Bus_Pants_Utilization
,sherlock498,2011-01-07T22:26Z,eztv a legend in his field Thanks man 
,ishz4,2011-01-08T00:18Z,where's the skull?..is it being replaced by VVIP?:D
,Wheezy,2011-01-08T03:16Z,"Thank you, you sexy beast! been waiting for a bunch of series to get back from x-mas break!

and yeah why no skull? "
,New_Gear1990,2011-01-08T04:44Z,"eztv is past a skull..
he is a god now ;)



thanks eztv, you're the best tv-episode uploader ever :)"
,zzzzdin,2011-01-08T05:25Z,thank you eztv!! :)
,muhu88,2011-01-08T11:20Z,Thanks eztv
,Blackadder75,2011-01-08T17:05Z,DL in less than 3 minutes.  What a wonderful world we live in.  
,Mahku94,2011-01-08T18:15Z,"Thanks eztv, but what happened to your skull?"
,dfro,2011-01-08T18:21Z,thanx eztv keep up the good work you are like a hero 
,voltron4,2011-01-09T02:52Z,eztv is gangstar!
,scrantheman,2011-01-09T14:04Z,Thank you!
,wealthybigpenis11,2011-01-09T23:21Z,thank you so much for the Upload. i have been waiting for this from past 30 days. . . 
,xxx---Mem---xxx,2011-01-10T11:00Z,Thanks :o) 
,Babychaz,2011-01-10T19:36Z,Thanks!
,DriverAus,2011-01-10T22:49Z,"THX, wery good!"
,DriverAus,2011-01-14T12:28Z,English sub: http://www.engsub.net/?p=subtitle&id=92352
,muhu88,2011-01-17T10:20Z,"Hope this is gud tv show like modern family...
Thanks eztv"
,werzo,2011-01-17T15:56Z,wow i have never seen such DL speed on torrent ...... thx eztv
,rojal,2011-02-22T15:53Z,cool
,bigsho88,2011-02-25T22:44Z,thanks allot.
,Jonno99,2011-02-26T23:20Z,"Awesome, love this series and your torrents are sooo much faster the megadownloads .... 4+K seeders FTW :-)"
,lowpriest,2011-02-27T21:34Z,thank you!
