Filename,Size,Unit
Aulas de Boxe.avi,353.2,M
"De gota em gota, minha mÃ£e fica louca.avi",277.02,M
O cachorrinho.avi,275.69,M
Roupa suja lava-se em pÃºblico.avi,274.39,M
A chirimoia.avi,271.13,M
O porquinho do Seu Madruga.avi,268.34,M
O Ã¡lbum de figurinhas.avi,266.92,M
A carabina.avi,266.41,M
O concurso de beleza.avi,265.41,M
O Castigo Vem a Cavalo.avi,264.79,M
O disco voador.avi,264.46,M
O regresso da Chiquinha.avi,262.21,M
O julgamento do Chaves.avi,259.67,M
Os HÃ³spedes do Sr Barriga pt 1.avi,259.35,M
Nas pontas dos pes.avi,257.51,M
Santa IgnorÃ¢ncia.avi,256.12,M
Nasce uma bisavo.avi,255.83,M
Invisibilidade.avi,252.1,M
A perna quebrada.avi,251.85,M
Ano Novo v.1.avi,251.18,M
O ladrÃ£o da vila.avi,242.29,M
Barquinhos de papel (2).avi,242.12,M
Roupa limpa suja-se em casa.avi,240.95,M
Seu Madruga fotÃ³grafo parte 1 - SBT.avi,240.32,M
Ajudem a cruz vermelha.avi,240.07,M
Prova de aritmÃ©tica.avi,239.17,M
A falta dÂ´agua 1.avi,239.07,M
Um astro cai na vila.avi,238.68,M
O futebol americano.avi,238.4,M
O aniversÃ¡rio do Quico.avi,237.36,M
Pai por Algumas Horas - Parte 2.avi,237.25,M
Quico pregado na caixa.avi,237.06,M
O vendedor de balÃµes.avi,237.02,M
O livro da Chiquinha.avi,234.79,M
Os peixinhos da Chiquinha.avi,233.87,M
A insÃ´nia do Sr Madruga.avi,233.42,M
Epidemia de gripe.avi,233.38,M
Falta dÃ¡gua 2.avi,233.3,M
A venda da vila.avi,232.41,M
Os HÃ³spedes do Sr. Barriga pt 3.avi,232.09,M
Briga dos pombinhos.avi,230.48,M
Epidemia catapora.avi,229.96,M
O Ãºltimo exame.avi,228.26,M
amarelinhas e balÃµes.avi,224.77,M
As paredes de gesso.avi,224.58,M
O desjejum do Chaves 2.avi,224.26,M
Fantasma do Sr. Barriga.avi,222.23,M
O desjejum do Chaves 1.avi,221.07,M
Caozinho Satanas.avi,220.33,M
Os toureadores.avi,220.25,M
Animais proibidos.avi,218.08,M
O dia internacional da mulher.avi,213.07,M
Parque de diversÃµes.avi,211.54,M
O homem invisÃ­vel.avi,210.71,M
O primeiro dia de aula.avi,209.62,M
Era uma vez um gato.avi,208.34,M
O protesto.avi,202.04,M
Tenda 1.avi,201.71,M
Vamos ao cinema.avi,201.67,M
Errar Ã© humano.avi,201.26,M
Matando aula.avi,200.96,M
Somos cafonas.avi,200.6,M
As pessoas boas devem amar seus inimigos.avi,199.94,M
Recordacoes.avi,198.57,M
As bombinhas.avi,197.78,M
Seu Madruga o sapateiro.avi,197.51,M
Casinha do Quico.avi,196.66,M
Os farofeiros.avi,196.58,M
Seu Madruga Professor Parte 2.avi,196.4,M
Casa da bruxa.avi,196.24,M
Ratinho do Quico.avi,195.7,M
A fonte dos desejos.avi,195.46,M
Jogando bola.avi,195.31,M
Madruguinha 2.avi,195.3,M
Ser professor Ã© padecer no inferno.avi,194.34,M
A escolinha do prof Girafales.avi,193.69,M
Bilhetes trocados.avi,193.1,M
Uma aula de canto.avi,193.08,M
O sapateiro prodigioso.avi,191.7,M
O escorpiÃ£o.avi,191.68,M
Os calos do Sr. Barriga.avi,191.22,M
O dia da crianÃ§a.avi,190.18,M
Estatisticas.avi,190.14,M
