User Type,Username,Date,Text
,Unit431,2011-03-22T05:06Z,"Sweet, thanks."
,vicormz,2011-03-22T05:07Z,tanks
,vicormz,2011-03-22T05:08Z,thanks*
,slydfox,2011-03-22T05:16Z,"Is anyone else having trouble downloading it? I'm not evening getting 1kb a second, is it cos no one is downlaoding it?"
,slydfox,2011-03-22T05:20Z,"oh its gone up to 7kb lol, I have the game on order but I want to play it now so hopefully this works."
[V],DibyaTPB,2011-03-22T05:29Z,Will be upping the Crack Only in few mins too.
[V],DibyaTPB,2011-03-22T05:31Z,@slydfox: Just wait a few mins m8. I am nearly going to finish the files and then have to re-check files. It will take a few time for seeding to be started.
,risingfire1,2011-03-22T05:39Z,"Good stuff, I've been after this game for quite a while now, glad there are some people out there who are willing to take the time to pull stuff like this off."
,KalChoedan,2011-03-22T05:43Z,"Awesome, thanks Dibya.

Patience, slydfox-san ;)"
,Devilishredbeardishness,2011-03-22T07:30Z,"least I remind people to seed, cause this will be jumping to the top of the torrents shortly."
,andy013,2011-03-22T07:40Z,im goin to seed all night
,JOANNY91,2011-03-22T09:28Z,"Hello everybody,i dont have a keygen ,can one of you give me a serial number for the game with the keygen if u are able to plz?
thx
Regards,
Jo"
,JOANNY91,2011-03-22T09:28Z,"Hello everybody,i dont have a keygen ,can one of you give me a serial number for the game via the keygen if u are able to plz?
thx
Regards,
Jo"
,Viusing,2011-03-22T09:40Z,Thanks guys. My wife has been begging me for this game for an eternity.
,peekey,2011-03-22T09:50Z,hey i am having trouble downloading only reaching 0.8 kb/s any ideas why?
,leinad312,2011-03-22T09:55Z,"@Joanny91

Serials: 
YAF7-QJKH-MNEP-LMNY-SRLD
BP2S-NQSX-8DBW-48DG-ZRLD
JYDM-2WXX-V7E3-RV72-7RLD"
,peekey,2011-03-22T09:58Z,"hey, im having trouble download only getting max 0.8 kb/s any ideas why?"
,slydfox,2011-03-22T10:07Z,"yeah its all good now, but damn my sucky aussie connection, have to wait 20 hours"
,Failseeders,2011-03-22T10:41Z,"For all you idiots that are complaining about the slow download speeds: instead of complaining, go out and buy it or just wait for the download to finish. The download speed isn't downloading fast at all because there are a small fraction of seeders compared to all the people downloading from them seeeders. 

Put it this way: 

For every seeder in this download, there's 62 people downloading off that seeder, and there's only a certain amount of bandwidth said seeder can give to each downloader thus resulting in slower download speeds. This will be like this for a few days until there are more seeders. Now, be a good pirate and seed if you want faster downloads you ungreatful hooligans."
,andy013,2011-03-22T10:58Z,i've got unlimited on both download and Upload rate :\ and its still gonna take me atleast 15 hrs >_>
[V],DibyaTPB,2011-03-22T11:13Z,I am constantly seeding from box. Wait and u will be getting speed. I cant speed to each peer. It will result in every of them getting less speed. I seed 20 guys at a time if your connection is quite strong you will be in them.
,Silentsid,2011-03-22T11:41Z,"Anyone else having a problem with the ""Option"" button ingame, it opens up but closes straight away again.."
,S1ck112,2011-03-22T12:03Z,I have trouble trouble with the CD's it asks for them but i don't know where they are. Could anyone help me?
,motley666,2011-03-22T12:05Z,Retarded game.
,MrLesion,2011-03-22T12:23Z,is this compatible with mac??
,jesaug205,2011-03-22T13:20Z,"Getting 1500 kb/s now =) So this should be done in 2h =)

Thx DibyaTPB! "
,lenard102593,2011-03-22T14:23Z,wow
,Sentry87,2011-03-22T15:23Z,"Hey guys, First of all, great job. 

Already downloaded, installed, did everything.

Ingame, at the main menu it says ""Cant Validate Disk"" and it shuts down. And yes i did the Crack, with no problems.

Tks in advance"
,Demoras,2011-03-22T15:31Z,"Really really awesome to wake up to, thanks."
,toyboxc,2011-03-22T15:59Z,"got the same as Sentry87, anyone knows how to fix it?"
,kladder85,2011-03-22T16:18Z,"Same problem ""Cant Validate Disk"", also renaming to exe doesn't work!!!
Any help??"
,POP788,2011-03-22T16:36Z,tnx man it works
,VanderX2,2011-03-22T16:43Z,Why is it their voices in game are in another language? I selected Usa for the install country and everything else is in english. However when they talk to eachother and such it's in like celtic or something.
,AssassinGamePlayer,2011-03-22T17:21Z,About the Cant Validate Disk problem. I just got on TSM(2) and it works.
,Stann700,2011-03-22T17:50Z,"Why is the maxspeed of my torrent just 3.7 kb?

Im gonna download this one.. and delete the other one..  hmm maybe much more kbs HOPEFULLY xx ps... Thank u for this download i will seed x.x"
,Stann700,2011-03-22T17:51Z,"Why is my speed just 3 kb :<
Im gonna download this one.. Hopefully more KBS

Thank u for this torrent xxx"
,Stann700,2011-03-22T18:01Z,"... Wont work i just got  2.9 KB.. 7 weeks to wait? 
:(!"
,Devilishredbeardishness,2011-03-22T18:13Z,"@ VanderX2, yep u dumb dumb."
,rubee,2011-03-22T18:19Z,"Vander.. not sure if you're trolling or not but this the Sims, they speak Simlish :') 
It's taking forever to get to 3%. Seed please people? :) "
,demmone,2011-03-22T18:25Z,http://m0006.gamecopyworld.com/games/pc_the_sims_medieval.shtml download this crack and run the TSM as admin and it did work. 
,toyboxc,2011-03-22T18:36Z,You did what? @AssassinGamePlayer
,Stann700,2011-03-22T19:10Z,Anyone know the sollution to get the download speed faster?
,deejis,2011-03-22T19:18Z,ETA:8 days FTW! :D
,deejis,2011-03-22T19:22Z,"Well actually I'm at less than 15 hours now, so hopefully this will be done by later tonight or tomorrow! I have waited so long to play this ^o^ To wait a single more day is unbearable, but it will be worth it I guess :)"
,Erx31,2011-03-22T19:26Z,Peace of shit...
,deejis,2011-03-22T19:27Z,"@Stann

Go to preferences and then to the Bandwidth category(if you are using Bittorrent. It may be different for other clients), and change Global Max connections to 500 and Max number of connection per torrent to 500(these are under # of connections in Bandwidth section), and also change your bandwidth allocation to High for the torrent you are downloading, and that should bump up your speed a bit. But as for this torrent, just go ahead and start the download and wait a bit. It will take a while for your speed to go up, as there are about 14x's as many leechers as there are seeders."
,FMarshy,2011-03-22T19:42Z,"Why are there so few people seeding? Goddamn throw us a bone, at least until we can even out the seeder/leecher ratio or we'll be here for fucking ever."
,kekburlol,2011-03-22T19:48Z,"Have problem like others. After starting the game it says ""cant validate the disc"". Yes I copied the crack, seems like its borked ?"
,rubee,2011-03-22T20:10Z,How have people downloaded it so quickly? I'm still on 2%! 
,josh_cumby,2011-03-22T20:38Z,"when i try to install the game it says:

'file: G:\support\Readme\en\en_EULA.rtf
Error: Incorrect Function

this me being stupid or is there a problem?
can anyone help?"
,Stann700,2011-03-22T21:24Z,"Already did that one... but then it was finally like a 100/200 kbs.. and then it was again 3kb i press the green play button and now it is 10 kb.. and yep,, 3 kb"
,HowOod,2011-03-22T21:50Z,Does this include the crack? Or should I use the crack uploaded by this same user?
,rubee,2011-03-22T21:53Z,djkhdjdhdjkh 3.4% been downloading all day whhhy *impatient* 
,VanderX2,2011-03-22T21:56Z,"@Everyone's comments

No I've never played Sims before. I tried one long ago but they seemed boring as hell. This one looked interesting simply because it took place in the medieval ages."
,HowOod,2011-03-22T22:01Z,"Yes, so far I've been downloading for 6 hours. I've got about 3% more to go. I just hope everything runs smoothly after waiting for so long."
,HowOod,2011-03-22T23:00Z,"I""m having the same problem with disk validation. Everything installed smoothly and worked up until the main start menu. ""unable to validate disk""

Any suggestions? Or should I uninstall and try again with another keygen?"
,Burno111,2011-03-23T01:25Z,"---------------------FOR ALL OF YOU HAVING TROUBLE WITH THE DISC ERROR!!! PLEASE COPY AND PASTE TO SHOW EVERYONE THESE STEPS ON HOW TO FIX IT!!!-------------

1. Go to where you installed Sims ( Programs most likely ).
2. GO TO THE FILE THAT YOU COPIED OVER (TSM.ex_) "
,Burno111,2011-03-23T01:26Z,CHANGE ex_ to .Exe WHEN YOU COPY IT OVER TO THE FOLDER. K bai.
,jasonkanz,2011-03-23T02:30Z,"I'm 3 hours in, another hour left!
I will definitely seed this for a few days for you guys!"
,nenyanash,2011-03-23T02:34Z,"For Mac users -> the crack doesn't seem to work.  Also downloaded the separate one from the same user, and one from gamecopyworld. Everything installs fine. Renamed .ex to .exe. Right Click The Sims Medieval -> Show Package Contents -> Contents -> Resources -> transgaming -> c_drive -> Program Files -> Electronic Arts -> The Sims Medieval -> Game -> bin. Unlike the Sims 3, this method of crack does not seem to work. Still get the Disk Authentication Error. Installing in Bootcamp -> Windows 7 (64bit)... works perfectly.  FYI."
,adde15lol,2011-03-23T02:55Z,"the sims medieval 1.1 crack

http://thepiratebay.org/torrent/6264085/The.Sims.medieval.v1.1.only.crack-TRiViUM_"
,tokyogrl8,2011-03-23T03:33Z,"I agree this is awesome we can play for free, but can you guys seed some too, please?

I'm getting 0.3 kBs.  I can dl a tv show at the same time and be done in 15 min.  My internet is working fine.  

Obviously there is another issue here.  The more you guys seed, the more people get this torrent completed, and then they can seed.

Comprende?"
,Burno111,2011-03-23T04:06Z,"Alright I need help. 

I got the game to work and all, and i'm playing, but but I want to make the resolution smaller, the options menu doesn't stay up. Anyone else have this?


And, it keeps crashing when I try to buy something for a Sim. :("
,MzPerfect,2011-03-23T04:55Z,I'm having the same issue with the options menu??
,Burno111,2011-03-23T05:06Z,"On the options thing, I was looking around, and if you go to Documents and Electronic Arts and then Sims, Theres a file named options, And it has all the options. And to me it looks fine to change things. But i'm going to test it tomorrow to make sure it doesn't effect the gameplay to bad D:. 


And is anyone having a problem after building a nether building and wanting to buy ( Idk what it was, It costs $1000 ) and then after clicking it crashes? I'm not sure what it does, but I really want to find out how it can be worth 1000. Thanks!!!"
,Burno111,2011-03-23T05:09Z,"By the way, Very fun game. Even though you can't build your castle, You are aloud to put stuff inside of it anyway you want. And just the new jobs are OUTSTANDING. Very addicting like always. and i'm glad there are only two meters you have to take care of, Energy, and hunger :) instead of 8 meters. Good game electronic arts!!!  "
,mctuker,2011-03-23T08:38Z,"all you DEFINATELY should update to 1.1 through the standard launcher. Then download the ""1.1 crack"". It fixes over 100 BUGS & PROBLEMS. Game is literally horrible without this patch. "
,mctuker,2011-03-23T08:41Z,"ALL WITH THE ""can't validate disk issue"". Replace the REAL game starter in the sims 3 medieval folder with the crack rather than the one in frostwire... it worked for me."
