User Type,Username,Date,Text
,Really55,2011-08-15T12:11Z,Thanks!! 
,drsjohnny,2011-08-15T12:14Z,thanks for this i hope you arn't another faker if you arn't than thank you again
,lshenliang,2011-08-15T14:00Z,This is no fake.It's 100% real.
,maggot21,2011-08-15T14:11Z,"U maggots fake r the ppl calling him fake ..fukin loosers..Uploader didnt kidnapped u to dload his torrent...so go n wipe ur pussies if u don wanna dis...
""DAMN"""
,FaNtAsY2011,2011-08-15T14:44Z,can some one upload it avi please 
,TheBoyka,2011-08-15T15:17Z,idiots it is not fake it is a cam
,1makala,2011-08-15T17:34Z,whats fake about it? it is what is stated.why do so many cheap stingy bastards complain about videos that are offered for free?
,Chadly,2011-08-15T17:40Z,"why do we have a cam version of an old movie being put on here?  why not the dvd that was released 10 years ago? lmao jks cam rip 2001 lol seriously tho,why another crappy final destination?? people need to stop paying money to see the same damn horror movie. all final destination are exactly the same."
,smithyashley123,2011-08-15T18:34Z,can some one please covert this into mp4(ipod) please cuz i wanna watch on ipod today :)
,underoath281,2011-08-15T19:26Z,Chadly is stupid enough to look up a movie only to complain about how it makes him butthurt.
,BM123,2011-08-15T23:23Z,quality no good cams a waste of time
,BM123,2011-08-15T23:26Z,"A:3
V:1"
,Puma__84,2011-08-16T02:55Z,"it was a good Cam Rip =)

A:6
V:7"
