User Type,Username,Date,Text
,nani177,2011-10-10T03:58Z,"This uploader uploded the same Print again

 if you already has the previus print don't download this toorrent "
,TheMadBro,2011-10-10T04:16Z,Downloading now. I'll try to get back with my opinions. If it turns out to be a watchable copy I'll try to keep seeding for the rest of the night.
,xentryx,2011-10-10T04:17Z,"I don't know. If CM8 touches it, you know it's the best copy available till' a new source."
,TheMadBro,2011-10-10T04:49Z,Finished downloading. Will seed for a good while. Havent begun really watching but I skipped through a few scenes and the audio seems very okay but.. The video is blurry. As hell. You can make out what is there but you won't see it clear. At least in the scenes I saw.
,TheMadBro,2011-10-10T06:58Z,Okay finished watching. It get extremely blurry in some parts but over all I really enjoyed the movie. So it couldn't have been that bad right? Best I can give you.
,dashingguyof2k,2011-10-10T15:02Z,Com'on please upload dvdrip its an amazing movie!!
,martink61,2011-10-10T15:36Z,"dashingguyof2k 
How can anyone upload a DVD of a film that has only just hit the Cinemas? Answers on a hollographic postcard, which also doesn't exist"
,dashingguyof2k,2011-10-10T19:35Z,"still please nothing is impossible, i mean whenever u can make it to get the dvd rip please upload it then soon!!"
,EiNST3iN,2011-10-10T19:41Z,"@dashingguyof2k, STFU!!!!!!!"
,kaizen61,2011-10-10T20:13Z,"@dashingguyof2k:  STFU and stop uploading the same stupid fucking comment to every post.  Download the avi and then google how to convert to DVD, Assmunch!"
,dashingguyof2k,2011-10-11T03:06Z,"U motherfuckin asshole its not about to convert it to dvd its about to see this awesome movie in great quality like r5 , and assholes first read I just requested whenever some1 gets the dvdrip so post it soon that's it, now go fuck urself n call ur mom to fuck me ! Lol"
,EiNST3iN,2011-10-11T13:46Z,Great job creating this by mixing different video versions. It is the ONLY watchable version at this point in time and I enjoyed the FULL LENGTH of the film. Nicely done. Thank you!
,EiNST3iN,2011-10-11T13:49Z,"V: 5.7 / 10
A: 6.8 / 10

Best out there right now."
,dashingguyof2k,2011-10-11T18:40Z,EiNST3iN get ur mother her n tell her to massage me n fuck my dog nice n slow like ahh lol
,rawwar69977,2011-10-11T23:07Z,"dashingguyof2k... really are you retarded? ""like ahh"" who says that? you need to stop being a baby. if you dont like the torrents on here then go to the theater and watch it there. these people dont have to do shit for anyone and yet they do. you should just appreciate what they have given us and stfu "
,rawwar69977,2011-10-11T23:09Z,many thanx to the uploader. good work. deff best copy out so far v7 a7
,dashingguyof2k,2011-10-12T07:44Z,"rawwar69977 go fuck ur dog n ur relax n say ahh, ur a born retard a mistake of a torn condom lol that u were created, fuck off... all i was sayin is i hope dvd of this movie relases soon so i get the dvd print.. i already have seen the movie from here by reborn and at the theatre already .... nigga"
,sistergai,2011-10-12T08:00Z,"JUst finished watching it on my 46inch tv. I must say the quality is great, the sound is great, a bit dark in some places as expected in a cam. Very watchable in my eyes, thankyou for a great upload and all the work you did in putting it together. "
,johnnyangus,2011-10-17T16:44Z,"@ dashingguyof2k...y do u come back to the same torrent u just dl'd...seems pretty pointless unless ur just an internet bully lookin for someone to start with...get a fukin life man and grow up!...make all the sence u want..if someones complaining who r u to shut them up...ever hear of the word ""ignore""?you silly cunt.....jezzz...what the hell is wrong with ppl these days..take what ya get and keep ur mouth shut about it..its free!!!!!"
