User Type,Username,Date,Text
,NAHOM1974,2011-03-09T04:10Z,"Thank you aoloffline 
"
,NAHOM1974,2011-03-09T04:11Z,"aoloffline 
Thank you"
,curtis101,2011-03-09T04:46Z,thank
[V],aoloffline,2011-03-09T04:51Z,"To preserve the original IMAX theatrical viewing
  experience,the picture image will alternate
   between 2.35:1 and 1.78:1 aspect ratios.
      The black matte bars on your screen
                 will adjust accordingly "
[V],DibyaTPB,2011-03-09T11:07Z,Thnx m8!! Nice up!!
,giantballsack,2011-03-09T12:46Z,Are you uploading 1080p verison of Tron: Legacy soon?
,thailunn,2011-03-09T12:58Z,"according to the screenshots I am asking: Is it too blurry?? 
or is it movie itself ?

and a 1o8op would be awesome ))

thank you for your great effort aoloffline !"
[V],aoloffline,2011-03-09T13:25Z,"bozx uplaoded the 1080p 

the quality is faboulous(this was encoded from US retail 2D Bluray disc),more screenshots here

http://leetleech.org/images/14488767514499930996.png

http://leetleech.org/images/35754215430058617335.png

http://leetleech.org/images/45448190893511305433.png

http://leetleech.org/images/78330305323203118911.png
"
,dcutler,2011-03-09T13:52Z,hooray 4 libraries
,SpearHawk1,2011-03-09T16:26Z,"Can you pls upload the Tron Legacy 3D IN real 3D Pls, and if possible in 1920 x 1080. Thx for this upload great job"
,RUSKYUK,2011-03-09T17:24Z,do you have the link for the 1080p version by bozx please? as i can't seem to find it.
,DriverAus,2011-03-09T18:55Z,English sutbtile: http://www.engsub.net/?p=subtitle&id=97967
,iamutham,2011-03-09T18:58Z,"True 720p quality....
thanks...
A:10/10
V:10/10"
,Nicolas7,2011-03-09T21:02Z,"Thx aoloffline!

V:10
A:10"
,bfpg8989,2011-03-10T00:37Z,"Its perfect!!!!!!!!!!!!

I   LOVE   YOU ALL xxxx

seeeeeeeeeed   

managed to check about 2 mins of it and its just soooo f u c ki n g banging

thank you to uploader and keep up TPB man

BFPG as always"
[V],phatwarez,2011-03-10T02:53Z,Thanks. I'll seed a few TB for this.
