Filename,Size,Unit
best_of_the_vanguard_years/01 The Yellow Princess.m4a,4.51,M
best_of_the_vanguard_years/02 View (East From The Top Of The Riggs Road B & O Trestle.m4a,4.59,M
best_of_the_vanguard_years/03 Lion.m4a,4.79,M
best_of_the_vanguard_years/04 March! For Martin Luther King.m4a,3.45,M
"best_of_the_vanguard_years/05 The Singing Bridge Of Memphis, Tennesee.m4a",2.69,M
best_of_the_vanguard_years/06 Dance Of The Inhabitants Of The Invisible City Of Bladensburg.m4a,3.86,M
best_of_the_vanguard_years/07 Charles A. Lee_ In Memoriam.m4a,3.74,M
best_of_the_vanguard_years/08 Irish Setter.m4a,6.75,M
best_of_the_vanguard_years/09 Commemorative Transfigurations And Communion At Magruder Park.m4a,5.57,M
best_of_the_vanguard_years/10 Requiem For John Hurt.m4a,4.77,M
best_of_the_vanguard_years/11 Requiem For Russell Blaine Cooper.m4a,8.26,M
best_of_the_vanguard_years/12 When The Catfish Is In Bloom.m4a,7.11,M
"best_of_the_vanguard_years/13 Fight On Christians, Fight On.m4a",1.94,M
best_of_the_vanguard_years/14 Requiem For Molly (Part 3).m4a,2.37,M
best_of_the_vanguard_years/15 Requiem For Molly (Part 4).m4a,2.73,M
john_fahey_visits_washington_dc/01 Silver Bell _ Cheyenne.m4a,4.21,M
john_fahey_visits_washington_dc/02 Ann Arbor _ Death By Reputation.m4a,7.58,M
john_fahey_visits_washington_dc/03 The Discovery Of The Sylvia Scott.m4a,7.13,M
john_fahey_visits_washington_dc/04 Guitar Lamento.m4a,5.4,M
john_fahey_visits_washington_dc/05 Melody McBad.m4a,9.38,M
john_fahey_visits_washington_dc/06 The Grand Finale.m4a,6.41,M
