User Type,Username,Date,Text
,Pureox,2011-10-27T10:57Z,do you have to buy a wow account or is it free? Are you also able to play lan on it?
,alexbleks,2011-10-27T12:15Z,"no, its free. and yes you can play on LAN as long as you have a wow server installed: check out: http://getmangos.com/"
,NTGJK,2011-12-21T01:08Z,"This version have some huge graphics-lossâŚ
When i log in, i can see through my chest and all npcÂ´s are really messed up."
,laxman6633,2011-12-22T19:41Z,I'm having the same problem as NTGJK and downloading patches doesn't seem to work. A blizz error appears and says there is no wow.exe folder
,NTGJK,2011-12-25T04:30Z,"If someone watching this have a 1.12.1 enGB patch for mac, please make it downloadable and tell me here. Know that there is a lot of people looking for it!

Cheers"
,curlysona,2012-02-17T19:28Z,"can you please tell me instructions on how to you know do it all? i don't have an account name. the thing is, i went onto battle net, and i got an account, but when i try to make a world of warcraft account it tells me to put in the game key and stuff.. please help!"
,MrZipe,2012-03-06T17:33Z,Could y'all seed? ;D kisses!
,alexbleks,2012-03-15T22:21Z,1.12.1 is the latest classic patch! !
,alexbleks,2012-03-16T18:11Z,"HERE IS HOW TO FIX THE GRAPHIC PROBLEM: GO TO WTF FOLDER AND OPEN CONFIG FILE:

ADD:


SET M2UseShaders ""0""
SET gxApi ""opengl"""
,dackdel,2012-04-05T23:37Z,can i play defence of the ancients on this? on lan?
