Filename,Size,Unit
01 - Miss Sarah MacFadyen __ Farewell to Rock o' Cleary.mp3,5.1,M
02 - Mick's Knitted Triplets __ Brumely Brae __ Jenny's Chickens.mp3,4.56,M
03 - Air Sgiathan Na H-oidhche.mp3,4.2,M
04 - The First Leg __ The Last Leg.mp3,5.14,M
05 - Mhurchaidh Bhig a Chinn a Chonnais __ Dairmaid's Reel.mp3,4.23,M
06 - Sometimes It Doesn't Work __ The Lucky Cup __ The Potato Tree.mp3,4.75,M
07 - Hoy's Dark and Lofty Isle.mp3,6.82,M
08 - Superwasp __ Along the Coast of Norway __ Neckbuster.mp3,5.72,M
09 - Sean McGuire __ Bear Island __ Drever's Reel.mp3,3.89,M
10 - Cuin a chi mi thusa luaidh.mp3,5.33,M
11 - The Stronsay Weaver __ Trip To California.mp3,5.44,M
12 - Dh'iomain Mam Bo.mp3,4.04,M
13 - The Lost Job __ The Old Copperplate __ The Diesel Accordion.mp3,4.78,M
14 - The Walk __ Miss Lyall's.mp3,5.44,M
15 - The Fly to Rousay __ Porto the Rat __ Dale's Place.mp3,5.56,M
The First Caul (1).jpg,8.11,K
The First Caul (2).jpg,20.42,K
