User Type,Username,Date,Text
,ekarth22,2010-12-26T10:31Z,This Is NOT SAVITABHABHI CRAP. This is 'different'
,ekarth22,2010-12-26T10:36Z,"Here is my [4IndiansOnly]Gujarati_sex_stories_IN_Gujarati_Font 

http://thepiratebay.org/torrent/6066060/%5B4IndiansOnly%5DGujarati_sex_stories_IN_Gujarati_Font"
,mstikhor,2010-12-28T05:49Z,Thanks mate!!
,Robin5555,2010-12-29T10:38Z,how did u manage to hv it ?? i think u made this.thnx this beauty.+1 rep added.
,Robin5555,2010-12-29T10:46Z,"@ekarth22

after writing d first comment i read ur words.now i'm 100% sure who made this..Ha Ha..
only 1 mind can make this fascinating comics.its u.
yes, i enjoyed a lot ! 
i understand a tremendous hard work behinds it.very sorry to know about F_S_I forum.
but i'll seed it properly.many thnx once again.. "
,ekarth22,2010-12-30T04:29Z,"@Robin,
thanks mate,
There is a huge shortage of any good sex story / comic material in Hindi, and since Savitabhabhi stuff didnot meet my expectation, i decided to take matters in my own hands. These comics are translated using SnagIT 9 software & Google Indic IME.

Happy New year in advance."
,Robin5555,2011-01-01T09:29Z,"   :------------  HAPPY NEW YEAR -------------:

WISH YOU A VERY GOOD NEW YEAR ekarth22 !

   : _________________________________ :"
,demon_89,2011-01-02T08:54Z,can u put d same stuff in english also
,ekarth22,2011-01-02T09:13Z,"@demon_89 
sorry man can't do as the siterip of these comix (english version ) is already available. search and you'll find it. :)"
,dkforu69,2011-01-14T15:19Z,thanks for the upload................. good one
,Robin5555,2011-01-22T22:15Z,"@ ekarth22

if wanna collect a gigantic clip collection of Sunny Leone Pleas visit & Register d following site :

http://www.porn-w.org"
,ekarth22,2011-01-24T11:13Z,@Robin my friend really appreciate it!
,Robin5555,2011-01-24T22:29Z,"@ ekarth22

Welcome ! As & Always. Have Fun."
