User Type,Username,Date,Text
[V],TvTeam,2011-07-24T23:25Z,"oh yeah baby. This is it!

Enjoy m8s. Audio and Video is quit good. Enjoyyyyyyyyyyyyyyyyyy ;)"
[V],TvTeam,2011-07-24T23:27Z,"AUDIO: ENGLISH

and Of course  Audio is ENGLISH ;)"
,Philonetic,2011-07-24T23:28Z,"Gettin slow there TvTeam, XTorrents beat ya to the punch ^^
I'm goin for this one though, thanks! "
,ShadowSWE87,2011-07-24T23:30Z,THX =)
,yellowbeard68,2011-07-24T23:43Z,I'll give honest quality report as soon as I get it and also seed however the current download of 10kbs might take a while...
,aguitar8208,2011-07-24T23:53Z,thanks for the upload but for real guys 17 leechers and only one seed wtf please seed when your done keep torrents alive people you dont have to do anything just downloadf and leave it the fuck alone lol thanks again tv team
,cartman6666,2011-07-24T23:54Z,fingers crossed hope this is the 1 i will comment when done downloading 
[V],TvTeam,2011-07-24T23:55Z,Njoy m8s with English Audio ;)
,luo_bo,2011-07-25T00:01Z,"finished...perfect, it's working amazingly. looks great, sounds great, hell it smells great."
,pourable,2011-07-25T00:12Z,"one seeder how piratey, har!"
,ricky1969,2011-07-25T00:12Z,seed!!!!!!
,yellowbeard68,2011-07-25T00:39Z,"Just watched the sample video - if the movie is same quality this is VERY WATCHABLE as in 8-9/10 video quality and sound

Let's get this thing seeding everyone! :-)"
,Wolfatthedoor,2011-07-25T00:42Z,"guys come on...one seeder??...how hard is it to seed? i mean, a thousand of you have it!...SEED!...its how the site works!"
,violavampire,2011-07-25T00:51Z,Thanks!
,LukeScooto,2011-07-25T01:00Z,"Is this some kind of joke? Good thing I dont run this site, i would be nuking the fuck out of all you scumbags who take take take and dont even have the common decency to seed one fucking lousy movie. Douchbags, go watch your sister in the shower homo fucks."
,DEEPSEAT,2011-07-25T01:09Z,"SEED PEOPLE!!! SEED, THANKS!!!"
,ErmCallum,2011-07-25T01:10Z,"a - 8
v - 9
Great for a cam! Thank you."
,DEEPSEAT,2011-07-25T01:10Z,"Seed people, seed! Thanks!"
,ricky1969,2011-07-25T01:15Z,fucking leeches seed 
,Carl167,2011-07-25T01:39Z,"I have just started to download, once finished i shall seed for a week , thanks man "
,smkdjnt,2011-07-25T01:45Z,seed!!
,FunstarRaver,2011-07-25T02:03Z,thanx tv team i only have a 120g a month 50 on peak and 70 off the comments of leechers i will seed what i can nothing is never free since this is called the pirate bay lol pirating is not legal
,touloup,2011-07-25T02:05Z,"After all the crap, here is the SKULL. Thanks!"
,ricky1969,2011-07-25T02:14Z,seed damn been at this for a hour 
,Carl167,2011-07-25T02:15Z,"5 seeders i have atm , not too good so a reminder for people to seed, it goes without saying if you download you should at least seed for a week "
,ricky1969,2011-07-25T02:16Z,7 seeders wtf 
,krastavitsata,2011-07-25T02:25Z,"Seed, if you would kindly."
,yellowbeard68,2011-07-25T02:29Z,"Uploaded 1 gig, received 400MB so far...turn up the KBs por favor folks this is a good copy of the movie."
,BigLloyd,2011-07-25T02:35Z,Thank You
,capnsparrow23,2011-07-25T02:47Z,"Yesssss Thanks
8-X"
,BiNx44,2011-07-25T02:47Z,oh my god iv been downloading this for 2 hours people come on seed!!!!!
,monkeyspasm,2011-07-25T02:54Z,ugg stuck at 98% blarrrrghh
,BiNx44,2011-07-25T03:05Z,stuck at 98% to and it keeps jumping from 1 day to 4 days WTF!!!
,twothumbs,2011-07-25T03:05Z,"I've tried a few of these torrents it seems a lot of people are running into a problem where the download stops at 97-98%, ive been downloading and seeding for a long time and i still can't figure out why this is. TvTeam whats the deal man? I appreciate the download but can you figure out what the deal is? and a reminder please sead all of your downloads, if you take please return the favor"
,ivokaaa,2011-07-25T03:21Z,stuck at 98% as wel
,dean2804,2011-07-25T05:28Z,"For a cam, this is unbelievably good quality. The TS is gonna be awesome."
,Zagr0s,2011-07-25T06:09Z,"seeding like a motherfucker, but you guys are leaches! bump me past 25kb/s!"
,rich-el,2011-07-25T06:22Z,"http://www.peermediatech.com/services.html

The people at this link are why no one can finish downloads... it's called swarming where they a bunch of people tointroduce fake files into the swarm effectively making the torrent shit"
,djay47,2011-07-25T06:48Z,"stop saying oh my god, u watch too many movies and have no brain you fking puppet"
,yellowbeard68,2011-07-25T06:53Z,"Awesome quality for cam, thanks TvTeam!"
,djay47,2011-07-25T07:32Z,"great copy, thanks for the share i'll seed for the rest of the day"
,illwrath,2011-07-25T07:55Z,"Over 1k seeders on this one, 7 total on the post in the top 100.

Manipulating your stats to push a bunk torrent makes no sense to me.

Thanks TvTeam for being the real deal."
,3razar3,2011-07-25T12:05Z,Just finished watching this is probably the best CAM i have ever seen here 7V / 7A due to the recorder seems to have left autofocus on in the beginning and the audio is a bit distant sounding.. cant WAIT to see what it looks like once someone makes a TS out of this !!!! much thanks TvTeam!!!!
,Carl167,2011-07-25T14:40Z,"65 seeders this morning and i am one of them , i will seed for 7 days mate !  everyone should do the same, this is how the site works guys , peace out and if you have time check out the disclosure project by Dr steven greer   lol  "
,jazzlike,2011-07-25T14:41Z,any screens??..
,agoss70,2011-07-25T15:31Z,"Video:6 (great for a cam release)
Audio:3 (poor overall + occasional attendance's laughs and notorious coughs)"
,yellowbeard68,2011-07-25T23:26Z,"agoss70-
Try VLC media player or upgrade your PC/OS or something...the video quality as someone else stated is probably one of the best I've seen also. Learn how to tweak settings in VLC if having issues. For a cam video this is for sure a solid 7/7+"
,zer0punk,2011-07-26T00:28Z,"good quality, the ending is cut out at the beginning of the credits though"
,Basnagus,2011-08-01T04:13Z,great cam def watchable .. audio is a bit trebly. thnx alot 
,mellow_yellow,2011-08-01T19:47Z,thanx tv team looks good at a glance
,dielaughing,2011-08-02T08:48Z,"at the 48:00 minute mark, all of a sudden the only word i could find myself able to say is: ""GAY! GAY! GAY GAY GAY!!!!"" (why do we need like 6 different rippers/encoders with the same exact file?  this is stupid. i've put this comment on like 5 other capt. america's)"
