Filename,Size,Unit
Hits/15 When Your Love Is Gone.mp3,5.02,M
Hits/01 Driving Wheels.mp3,4.98,M
Hits/09 When Something Is Wrong With My B.mp3,4.65,M
Hits/18 The Weight (With The Badloves).mp3,4.31,M
Hits/06 Little Darling.mp3,4.13,M
Hits/14 Simply The Best (With Tina Turner.mp3,4.11,M
Hits/10 Change Of Heart.mp3,4.03,M
Hits/07 Ride The Night Away.mp3,3.99,M
Hits/19 Let's Make It Last All Night.mp3,3.97,M
Hits/13 Lay Down Your Guns.mp3,3.9,M
Hits/12 No Second Prize.mp3,3.85,M
Hits/16 Stand Up.mp3,3.85,M
Hits/17 I'm Still On Your Side.mp3,3.83,M
Hits/05 I'd Die To Be With You Tonight.mp3,3.8,M
Hits/08 Good Times.mp3,3.78,M
Hits/02 Stone Cold.mp3,3.78,M
Hits/11 Working Class Man.mp3,3.74,M
Hits/04 Too Much Ain't Enough Love.mp3,3.68,M
"Hits/03 Lover, Lover.mp3",3.43,M
Double Happiness CD2/2-04 When Something Is Wrong With My.mp3,6.5,M
Double Happiness CD2/2-07 The Weight (with the Badloves).mp3,6.16,M
"Double Happiness CD2/2-08 Cold, Cold Heart (with Smoky Da.mp3",5.84,M
Double Happiness CD2/2-02 (Simply) The Best (with Tina Tu.mp3,5.82,M
Double Happiness CD2/2-05 Still Got A Long Way To Go (wit.mp3,5.66,M
Double Happiness CD2/2-03 Good Times (with INXS).mp3,5.39,M
Double Happiness CD2/2-06 Guilty (with Joe Cocker).mp3,3.9,M
Double Happiness CD2/2-01 Ain't No Mountain High Enough (.mp3,3.64,M
Double Happiness CD1/1-02 Gonna Take Some Time (with Maha.mp3,6.78,M
Double Happiness CD1/1-18 Attention (with Roachford).mp3,6.63,M
Double Happiness CD1/1-12 Say It Ain't So (with Rahsaan P.mp3,6.2,M
Double Happiness CD1/1-16 Bird On A  Wire (with Troy Cass.mp3,6.18,M
Double Happiness CD1/1-13 I'll Be There (with Elly May Ba.mp3,6.12,M
Double Happiness CD1/1-09 Piece Of My Heart (with Tina Ha.mp3,5.97,M
Double Happiness CD1/1-04 Run (with Mica Paris).mp3,5.81,M
Double Happiness CD1/1-06 Out Of Time (with Tim Rogers).mp3,5.74,M
Double Happiness CD1/1-05 What Will They Say (with John S.mp3,5.52,M
Double Happiness CD1/1-07 Got You As A Friend (with Diese.mp3,5.5,M
Double Happiness CD1/1-14 Higher (with Gary Pinto).mp3,5.46,M
Double Happiness CD1/1-08 Resurrection Shuffle (with The.mp3,5.41,M
Double Happiness CD1/1-11 Same Woman (with Jackie Barnes).mp3,5.31,M
Double Happiness CD1/1-17 Shout (with Billy Thorpe).mp3,5.18,M
Double Happiness CD1/1-15 Settle For Me (with Eliza Jane.mp3,5.12,M
Double Happiness CD1/1-10 Wichita Linesman (with David Ca.mp3,4.78,M
Double Happiness CD1/1-01 Sit On My Knee (with Dallas Cra.mp3,3.83,M
Psyclone/08 Mirror of Your Soul.mp3,7.85,M
Psyclone/03 Change of Heart.mp3,7.14,M
Psyclone/12 Going Down Alone.mp3,7.12,M
Psyclone/05 Come Undone.mp3,6.84,M
Psyclone/11 Tears.mp3,6.72,M
Psyclone/07 Love and Devotion.mp3,6.47,M
Psyclone/04 Every Beat.mp3,6.38,M
Psyclone/10 Fooling Yourself.mp3,6.18,M
Psyclone/01 Used to the Truth.mp3,6.13,M
Psyclone/06 Stumbling.mp3,5.64,M
Psyclone/09 Just a Man.mp3,5.48,M
Psyclone/02 Spend the Night.mp3,5.41,M
Psyclone/13 Because You Wanted It.mp3,5.33,M
Raw/09 Bow River.mp3,9.04,M
Raw/14 Do or Die.mp3,7.4,M
Raw/10 Working Class Man.mp3,7.21,M
Raw/11 Stone Cold_.mp3,6.58,M
Raw/02 Seven Days.mp3,6.56,M
Raw/12 Goin' Down Alone.mp3,6.56,M
Raw/06 Khe Sanh.mp3,6.48,M
Raw/13 I'd Die to Be With You Tonight.mp3,6.08,M
Raw/08 I Put a Spell on You.mp3,5.6,M
Raw/07 Cheap Wine.mp3,5.27,M
Raw/05 Lay Down Your Guns.mp3,5.22,M
Raw/04 All the Young Dudes.mp3,4.84,M
"Raw/03 Land of 1, 000 Dances.mp3",4.3,M
Raw/01 Love and Hate.mp3,4.2,M
Rhythm and the Blues/06 Reconsider Me.mp3,5.97,M
Rhythm and the Blues/09 A Fool in Love.mp3,5.3,M
Rhythm and the Blues/13 My Baby Just Cares for Me.mp3,5.08,M
Rhythm and the Blues/04 That's How It Is (When You're in.mp3,4.67,M
"Rhythm and the Blues/07 Shake, Rattle and Roll.mp3",4.51,M
Rhythm and the Blues/10 You Can't Judge a Book by the Cov.mp3,4.18,M
Rhythm and the Blues/11 I Was Made to Love Her.mp3,3.96,M
Rhythm and the Blues/08 Rocking Pneumonia and the Boogie.mp3,3.68,M
Rhythm and the Blues/03 Hallelujah I Love Her So.mp3,3.68,M
Rhythm and the Blues/01 Red Hot.mp3,3.57,M
Rhythm and the Blues/02 That's Right.mp3,3.53,M
Rhythm and the Blues/05 Keep a Knockin'.mp3,3.34,M
Rhythm and the Blues/12 Young Blood.mp3,3.25,M
Soul Deep/03 When Something Is Wrong With My B.mp3,6.88,M
Soul Deep/11 Here I Am (Come And Take Me).mp3,5.38,M
Soul Deep/12 River Deep Mountain High.mp3,5.07,M
Soul Deep/01 I Gotcha.mp3,4.88,M
Soul Deep/04 Show Me.mp3,4.85,M
Soul Deep/10 Bring It On Home To Me (duet with.mp3,4.72,M
Soul Deep/05 Many Rivers To Cross.mp3,4.37,M
Soul Deep/06 Reflections.mp3,4.36,M
Soul Deep/08 I Found A Love.mp3,4.35,M
Soul Deep/02 (Your Love Keeps Lifting Me) High.mp3,4.33,M
Soul Deep/09 Signed Sealed Delivered (I'm your.mp3,4.05,M
Soul Deep/07 Ain't No Mountain High Enough.mp3,3.39,M
Soul Deeper/2-16 Is This Love.mp3,7.48,M
Soul Deeper/2-04 To Love Somebody.mp3,5.34,M
Soul Deeper/2-03 What Becomes Of The Broken Hear.mp3,5.02,M
Soul Deeper/2-11 All The Young Dudes.mp3,4.73,M
Soul Deeper/2-02 Chain Of Fools.mp3,4.66,M
Soul Deeper/2-15 Who's Making Love.mp3,4.59,M
Soul Deeper/2-05 634 5789.mp3,4.32,M
Soul Deeper/2-10 Dancing In The Street.mp3,4.12,M
Soul Deeper/2-06 Ain't To Proud To Beg.mp3,4.09,M
"Soul Deeper/2-09 Hold On, I'm Coming.mp3",3.9,M
Soul Deeper/2-14 I'll Go Crazy.mp3,3.87,M
Soul Deeper/2-17 Hound Dog.mp3,3.77,M
Soul Deeper/2-07 I Put A Spell On You.mp3,3.77,M
Soul Deeper/2-01 Land Of 1000 Dances.mp3,3.61,M
Soul Deeper/2-12 Respect.mp3,3.6,M
Soul Deeper/2-08 Money.mp3,3.6,M
Soul Deeper/2-13 Rip It Up.mp3,3.03,M
Two Fires/08 When Your Love Is Gone.mp3,7.23,M
Two Fires/07 Sister Mercy.mp3,6.46,M
Two Fires/03 Little Darling.mp3,6.35,M
Two Fires/11 Hold On.mp3,6.16,M
Two Fires/10 Fade To Black.mp3,5.9,M
Two Fires/02 Let's Make It Last All Night.mp3,5.7,M
Two Fires/01 Lay Down Your Guns.mp3,5.59,M
Two Fires/06 One Of A Kind.mp3,5.33,M
Two Fires/04 Love Is Enough.mp3,5.16,M
Two Fires/05 Hardline.mp3,5.09,M
Two Fires/09 Between Two Fires.mp3,4.68,M
Flesh and Wood/09 Flame Trees.mp3,7.05,M
Flesh and Wood/06 Hell of a Time.mp3,6.36,M
Flesh and Wood/07 Brother of Mine.mp3,6.18,M
Flesh and Wood/10 Still Got a Long Way to Go.mp3,5.87,M
Flesh and Wood/03 Ride the Night Away.mp3,5.83,M
Flesh and Wood/11 Still on Your Side.mp3,5.67,M
Flesh and Wood/13 Let It Go.mp3,5.48,M
Flesh and Wood/12 Stone Cold.mp3,5.46,M
Flesh and Wood/14 We Could Be Gone.mp3,5.44,M
Flesh and Wood/08 Fade to Black.mp3,5.21,M
Flesh and Wood/01 It Will Be Alright.mp3,5,M
Flesh and Wood/15 Love Me Tender.mp3,4.45,M
Flesh and Wood/02 The Weight.mp3,4.14,M
Flesh and Wood/04 Guilty.mp3,4.13,M
Flesh and Wood/05 You Can't Make Love Without a Sou.mp3,3.89,M
For the Working Class Man/05 Without Your Love.mp3,6.33,M
For the Working Class Man/02 Ride the Night Away.mp3,6.28,M
For the Working Class Man/03 American Heartbeat.mp3,5.93,M
For the Working Class Man/01 I'd Die to Be With You Tonight.mp3,5.75,M
For the Working Class Man/09 Boys Cry out for War.mp3,5.65,M
For the Working Class Man/06 No Second Prize.mp3,5.29,M
For the Working Class Man/08 Promise Me You'll Call.mp3,5.07,M
For the Working Class Man/04 Working Class Man.mp3,5.06,M
For the Working Class Man/11 Thickskinned.mp3,5,M
For the Working Class Man/10 Daylight.mp3,4.79,M
For the Working Class Man/07 Vision.mp3,4.49,M
For the Working Class Man/12 Paradise.mp3,3.97,M
Freight Train Heart/06 Last Frontier.mp3,7.74,M
Freight Train Heart/01 Driving Wheels.mp3,7.51,M
Freight Train Heart/03 Too Much Ain't Enough Love.mp3,6.58,M
Freight Train Heart/05 Waitin' For The Heartache.mp3,6.49,M
Freight Train Heart/10 Walk On.mp3,6,M
Freight Train Heart/04 Do or Die.mp3,5.54,M
Freight Train Heart/07 I'm Still On Your Side.mp3,5.44,M
Freight Train Heart/09 I Wanna Get Started With You.mp3,5.39,M
Freight Train Heart/02 Seven Days.mp3,4.91,M
Heat/10 Tears We Cry.mp3,8.85,M
Heat/14 Not The Loving Kind.mp3,7.07,M
Heat/07 Talking To You.mp3,6.66,M
Heat/13 I'd Rather Be Blind.mp3,6.61,M
Heat/05 Something's Got A Hold.mp3,6.58,M
Heat/15 Knock Me Down.mp3,6.16,M
Heat/09 Wait For Me.mp3,6.15,M
Heat/12 A Little Bit Of Love.mp3,6.07,M
Heat/01 Sweat It Out.mp3,5.91,M
Heat/03 Stand Up.mp3,5.78,M
Heat/11 Right By Your Side.mp3,5.62,M
Heat/08 Stone Cold.mp3,5.47,M
Heat/04 Burn Baby Burn.mp3,5.35,M
Heat/02 Wheels In Motion.mp3,4.86,M
Heat/06 Love Thing.mp3,4.81,M
Heat/16 Catch Your Shadow.mp3,4.52,M
Live & Unplugged at the Chapel/08 Something Is Wrong With My Baby.mp3,8.51,M
Live & Unplugged at the Chapel/02 Going Down Alone.mp3,7.75,M
Live & Unplugged at the Chapel/09 Flame Trees.mp3,7.23,M
Live & Unplugged at the Chapel/03 Ride the Night Away.mp3,6.74,M
Live & Unplugged at the Chapel/04 Long Way to Go.mp3,6.7,M
Live & Unplugged at the Chapel/05 Change of Heart.mp3,6.26,M
Live & Unplugged at the Chapel/07 I'd Die to Be With You Tonight.mp3,6.17,M
Live & Unplugged at the Chapel/14 To Love Somebody.mp3,6.16,M
Live & Unplugged at the Chapel/10 Good Times.mp3,6.08,M
Live & Unplugged at the Chapel/11 Khe Sanh.mp3,5.92,M
Live & Unplugged at the Chapel/12 Don't Let Go.mp3,5.65,M
Live & Unplugged at the Chapel/13 Cheap Wine.mp3,5.56,M
Live & Unplugged at the Chapel/15 _Q and A_ - Jimmy Style.mp3,5.22,M
Live & Unplugged at the Chapel/01 Hound Dog.mp3,5.02,M
Live & Unplugged at the Chapel/06 Found a Love.mp3,4.78,M
Live At Enmore/10 No Second Prize.mp3,7.29,M
Live At Enmore/11 Little Darling.mp3,7.23,M
Live At Enmore/01 Forgiveness.mp3,7.1,M
Live At Enmore/02 Redlight.mp3,6.77,M
Live At Enmore/06 Out In The Blue.mp3,6.68,M
Live At Enmore/09 Blue Hotel.mp3,6.36,M
Live At Enmore/04 Everything Is Changing.mp3,6.3,M
Live At Enmore/07 Losing You.mp3,5.39,M
Live At Enmore/05 When Two Hearts Collide.mp3,5.38,M
Live At Enmore/03 I Can't Tell You Why.mp3,5.19,M
Live At Enmore/12 Rising Sun.mp3,5.09,M
Live At Enmore/08 Better Off Alone.mp3,3.86,M
Love and Fear/07 Do It to Me.mp3,6.01,M
Love and Fear/09 Heart Cries Alone.mp3,5.97,M
Love and Fear/08 Love Gone Cold.mp3,5.95,M
Love and Fear/03 By the Grace of God.mp3,5.56,M
Love and Fear/04 Thankful for the Rain.mp3,5.44,M
Love and Fear/02 Time Will Tell.mp3,5.15,M
Love and Fear/06 Love Song.mp3,4.7,M
Love and Fear/05 Temptation.mp3,4.49,M
Love and Fear/10 Radio Song.mp3,4.47,M
Love and Fear/11 Blind Can't Lead the Blind.mp3,4.3,M
Love and Fear/01 Love and Hate.mp3,3.87,M
Love and Fear/12 Sorry.mp3,3.23,M
Out in the Blue/06 Red Light.mp3,6.79,M
Out in the Blue/02 Out in the Blue.mp3,6.63,M
Out in the Blue/12 Forgiveness.mp3,6.58,M
Out in the Blue/09 Water Wash All Over Me.mp3,6.05,M
Out in the Blue/04 Blue Hotel.mp3,5.89,M
Out in the Blue/07 Everything Is Changing.mp3,5.74,M
Out in the Blue/05 When Two Hearts Collide.mp3,5.28,M
Out in the Blue/01 I Can't Tell You Why.mp3,5.05,M
Out in the Blue/03 You from Me.mp3,5.03,M
Out in the Blue/11 Losing You.mp3,4.98,M
Out in the Blue/08 Better off Alone.mp3,4.15,M
Out in the Blue/10 I'm Surprised.mp3,4.03,M
Rage And Ruin/06 I've Seen It All (Rage And Ruin).mp3,13.65,M
Rage And Ruin/12 Largs Pier Hotel.mp3,12.22,M
Rage And Ruin/07 Can't Do It Again.mp3,11.49,M
Rage And Ruin/03 Letter From A Dead Heart.mp3,11.41,M
Rage And Ruin/05 Adam Was Just A Man.mp3,11.11,M
Rage And Ruin/10 Love Can Break The Hardest Heart.mp3,10.85,M
Rage And Ruin/02 Before The Devil Knows You're Dea.mp3,10.83,M
Rage And Ruin/08 Time Can Change.mp3,10.36,M
Rage And Ruin/04 Stupid Heart.mp3,10.19,M
Rage And Ruin/01 God Or Money.mp3,10.12,M
Rage And Ruin/09 This Ain't The Day That I Die.mp3,8.95,M
Rage And Ruin/11 Turn It Around.mp3,8.84,M
Rage And Ruin/Jimmy Barnes Rage And Ruin Bk.jpg,1.37,M
Rage And Ruin/Jimmy Barnes Rage And Ruin Fr.jpg,1.3,M
Rage And Ruin/Jimmy Barnes Rage And Ruin Cd.jpg,159.93,K
The Max Sessions/mzi.qiltrrvn.170x170-75.jpg,12.67,K
The Max Sessions Live At The Sydney Oper/01 Flame Trees.mp3,13.37,M
The Max Sessions Live At The Sydney Oper/08 When Your Love Is Gone.mp3,12.83,M
The Max Sessions Live At The Sydney Oper/04 Never Give You Up.mp3,11.92,M
The Max Sessions Live At The Sydney Oper/03 Without Your Love.mp3,11.8,M
The Max Sessions Live At The Sydney Oper/06 Come Undone.mp3,11.77,M
The Max Sessions Live At The Sydney Oper/02 Out In The Blue.mp3,11.38,M
The Max Sessions Live At The Sydney Oper/05 Blue Hotel.mp3,11.07,M
The Max Sessions Live At The Sydney Oper/07 Four Walls.mp3,5.85,M
