User Type,Username,Date,Text
,NvidiaPhysX,2011-07-08T17:13Z,Seed please
,NvidiaPhysX,2011-07-08T17:15Z,Remember to leave a comment also
,WunderSpazz,2011-07-08T18:25Z,Hey thanks!  This is great stuff!
,NvidiaPhysX,2011-07-08T18:46Z,"My internet is slow, I will seed for more 24 hours, don't forget to seed after you finish downloading"
,krw86,2011-07-09T00:20Z,Thanks mate
,gdavej,2011-07-09T05:05Z,Many thanks
,hubbabubba544,2011-07-09T15:07Z,thank you very much NvPhX
,krw86,2011-07-10T01:35Z,Looking for just flight AIR SHOW PILOT ???
,mickyfinny,2011-07-10T14:57Z,Ive got Aerosoft Mega Airport Zurich 2012...  :+)
,NvidiaPhysX,2011-07-11T11:06Z,"@mickyfinny How does aerosoft zurich 2012 compare to FsDreamteam Zurich?

I have FsDreamteam version by the way"
,NvidiaPhysX,2011-07-11T11:08Z,"@krw86

I will try my best to find that"
,PESSO114,2011-07-13T20:05Z,if anyone is interested in a community full with free flight sim add-ons contact me at simulation_garage@yahoo.com
,jolopy,2011-08-09T06:40Z,request orbx central rocky mountains
,shamus178,2011-08-17T15:39Z,Thanks again please keep them coming!!!
,eratelle21,2011-11-10T12:04Z,"Thanks,

REQ: FSX ORBX FTX AU Aeropelican YPEC please!"
,eratelle21,2011-11-10T12:10Z,"Could you please get this, ive been searching for it everywhere and no one has it

FSX ORBX FTX AU Aeropelican YPEC"
,caparzzo,2011-12-10T17:45Z,"as requested Aeropelican, also has Cessnock, and Hervey Bay!! 
/torrent/6878251/Aeropelican__Cessnock_and_Hervey_Bay"
