User Type,Username,Date,Text
,vampyroslesbos,2011-06-30T18:59Z,No input file specified.
,prod44,2011-06-30T19:01Z,"click the magnet link.

Thanks for the soundtrack! It worked for me, just downloading till my amazon one goes up. "
,vaniaandki,2011-06-30T19:34Z,I don't know what is wrong. But the magnetic link is working! Try that one. :)
,blnc9949,2011-07-01T13:29Z,"How do I use the magnet link ? :O
If I select it, and select uTorrent, then it shows no location, and that the size is 0KB
WHAT SHOULD I DO ???"
,aprilboi,2011-07-01T14:00Z,"vaniaandki i tried using the magnet link, but its not working.Anyway you can redo it?"
,vaniaandki,2011-07-01T14:16Z,"I uploaded the Torrent file at TinyUpload for you guys. You can use the magnet link, it works! If it doesn't work, download the torrent at this website:

http://s000.tinyupload.com/?file_id=40864123178509419926

I'm sorry that it doesn't work, i have no idea what happend. :)"
,vampyroslesbos,2011-07-01T17:01Z,"Yep, the magnet link works. Another awesome score by Mr. Jablonsky!

Thanks."
,aprilboi,2011-07-01T23:14Z,Idk maybe im doing something wrong but when i click on the magnet link nothing happens and when i clicked on the tinyupload link you sent nothing happened.Somebody help me out.
,blnc9949,2011-07-02T00:28Z,"THANK YOU SO MUCH  vaniaandki
The Tinyupload link worked, and got it, THANKS :P:P"
,Jezza1685,2011-07-02T01:49Z,"I used the link that @vaniaandki commented above and it works great, im downloading it now. Thanks very much and I'm thinking of buying the Score off iTunes after I listen to it. SUPPORT THE COMPOSERS!"
,vampyroslesbos,2011-07-05T06:29Z,@Jezza1685 is right. Support the composers! Buy the record if you like it!
,PirateAus,2011-07-05T10:40Z,Getting a server error when I use uTorrent - HTTP Error 404 while downloading URL.
,ish0017,2011-07-06T12:35Z,neither of the links are working!!
,hannan_turabi,2011-07-09T12:48Z,âNo input file specified.â WTF?
,osh2342,2011-11-04T05:00Z,"Magnet links works.
It won't show the content when you add it to uTorrent, but give it a couple of minutes and it will start downloading.
Great Score! BTW."
,tsangoix,2012-01-05T14:56Z,"I hate magnet-links :(

But the tinyupload.com-link works fine. Download was about two minutes.

Thanks Vaniaandki  :o)"
