Filename,Size,Unit
09 'The Tea Break' (monologue).flac,63.48,M
16 Makin' Whoopee! (Basie Instrumental).flac,26.88,M
01 Come Fly With Me.flac,24.59,M
10 You Make Me Feel So Young.flac,24.1,M
03 I've Got You Under My Skin.flac,22.68,M
06 One For My Baby.flac,21.12,M
19 My Kind Of Town.flac,20.69,M
17 Where Or When.flac,20.54,M
14 It Was A Very Good Year.flac,20.37,M
15 Don't Worry 'Bout Me.flac,19.06,M
11 All Of Me (Basie Instrumental).flac,17.2,M
07 Fly Me To The Moon.flac,16.89,M
13 Get Me To The Church On Time.flac,16.18,M
12 September Of My Years.flac,14.85,M
05 Street Of Dreams.flac,14.71,M
20 'A Few Last Words' (monologue).flac,13.52,M
18 Angel Eyes.flac,13.47,M
04 The Shadow Of Your Smile.flac,13.26,M
02 I've Got A Crush On You.flac,13.06,M
08 One O'Clock Jump (Basie Instrumental).flac,6.84,M
21 My Kind Of Town (reprise).flac,6.66,M
Folder.jpg,103.1,K
Sinatra At The Sands.log,8.62,K
Torrent downloaded from Demonoid.com.txt,47,B
