User Type,Username,Date,Text
,romi1208,2011-09-16T08:56Z,"HEy Buddy listen can u plz upload all the linkin park singles from their last album A thsnd suns. i really want them with the cd covers. no pressure, man."
,AnonGoose,2011-11-05T23:49Z,Nice work
,emynor,2011-11-13T13:38Z,Thanx much for this .TJ.
,kardiac,2011-11-14T19:23Z,thankx .TJ.!
,ZombieGregor,2011-12-23T03:21Z,Thanks a lot!
,yogibee,2012-01-25T20:08Z,Many Thanks
,dreamdrop111,2012-01-28T08:27Z,my bit torrent stopped working. is there anyone who can help or has advice. thank you.
,dreamdrop111,2012-01-30T23:53Z,my bit torrent stopped working. is there anyone who can help? thank you.
,BvBSwS,2012-04-11T01:08Z,hey can you please upload blacklisted me i cant find it anywhere
,TeamNeo,2012-04-24T03:29Z,Nice release .TJ.
,sum0f7,2012-05-09T12:59Z,hi TJ I heard you accept requests.. can u plz upload foster the people's ruby and downtown? I really want them bad. thanks!
