User Type,Username,Date,Text
,fillinthisspace,2011-08-16T00:55Z,"I appear to have listed an incorrect source for episode one. It was definitely a 720p WEB-DL (not the 480p version I linked to), but it no longer seems to be listed as a torrent here."
,fillinthisspace,2011-08-23T05:05Z,"Episode six:

http://thepiratebay.org/torrent/6623191/Breaking_Bad__s04e06__480p_WEB-DL_Encode_%28AVI%29"
,fillinthisspace,2011-08-30T21:32Z,"Season 4, Episode 7:
http://thepiratebay.org/torrent/6640835/Breaking_Bad__s04e07__480p_WEB-DL_Encode_%28AVI%29"
,fillinthisspace,2011-09-06T16:11Z,"Season 4, Episode 8:
http://thepiratebay.org/torrent/6656150/Breaking_Bad__s04e08__480p_WEB-DL_Encode_%28AVI%29"
,Daky101,2011-09-11T20:32Z,Thx!
,fillinthisspace,2011-09-12T16:41Z,"Thanks for the thanks.

Season 4, Episode 9:
http://thepiratebay.org/torrent/6670219/Breaking_Bad__s04e09__480p_WEB-DL_Encode_%28AVI%29"
,MonteZumal,2011-09-16T00:54Z,"Cheers for good quality and newest episodes being available as soon as possible.

One of my favourite shows in the last few years. "
,padstar9999,2011-09-17T14:34Z,Thanks!
,fillinthisspace,2011-09-19T20:59Z,"Right now!

Season 4, Episode 10:
http://thepiratebay.org/torrent/6687630/Breaking_Bad__s04e10__480p_WEB-DL_Encode_%28AVI%29"
,fillinthisspace,2011-09-26T17:58Z,"Season 4, Episode 11:
http://thepiratebay.org/torrent/6703227/Breaking_Bad__s04e11__480p_WEB-DL_Encode_%28AVI%29"
,nebby1989,2011-09-28T13:03Z,"Good a/v quality, fast download and the new episodes are posted right after they come out. A+"
,fillinthisspace,2011-10-03T21:15Z,"Season 4, Episode 12:
http://thepiratebay.org/torrent/6718319/Breaking_Bad__s04e12__480p_WEB-DL_Encode_%28AVI%29"
,fillinthisspace,2011-10-10T21:34Z,"Season 4, Episode 13:
http://thepiratebay.org/torrent/6734636/Breaking_Bad__s04e13__480p_WEB-DL_Encode_%28AVI%29"
