User Type,Username,Date,Text
,Usuk,2011-01-06T01:17Z,Cool!
,PhoenixRG,2011-01-20T08:28Z,Thanks for upping my torrent here :)
,crawfish10,2011-01-24T05:53Z,holy shit man thanks alot 
,xlabelmeadork,2011-02-23T02:56Z,These are good short clips... but it would be soo much better if it included the music videos with their commentary. 
,johnny_deathstar,2011-05-02T11:47Z,why isn't it the same as indicated under season 1-7 ??
,shramsay,2011-07-27T04:12Z,"This is the Mike Judge(the creator) Collection, he picked his favourite skits from all the series and released 3 boxsets of them, so there is a lot of the series missing, plus all the music video stuff. These are the funniest anyways so. "
,lysuk,2011-10-28T07:43Z,thanks very much :)
,muckymucks,2011-10-28T22:53Z,Where's the new episode?
,WheatCow,2011-11-03T04:04Z,"When I try to open any episode for the first time, VLC makes me repair the file, which is slightly annoying. Windows Media player, does not make me repair it and plays these fine"
,yani-chan,2012-01-17T16:35Z,Thanks!
