User Type,Username,Date,Text
,farnorth,2010-12-03T15:45Z,"if something doesn't work, a backup of all NDS ROM torrents can be found at http://www.nintendo-ds-roms.com/nds-torrent.htm"
,gene_naam,2010-12-03T17:19Z,Thanks :)
,jumpingphil,2010-12-06T03:03Z,"Farnorth, is this really you?"
,ccp041985,2010-12-06T16:47Z,thanks
,jachar,2010-12-11T17:53Z,"farnorth thanks again for the effort
for b4 and for future i hope Thank You"
,pato43,2010-12-21T00:07Z,"Hi 

where i can found ds roms in swedish?"
,bpool82,2010-12-21T00:42Z,every time i go to download my internet security keeps pickin up a trojan is anyone having the same problem and is it safe to dowmload iv got virgin media security
,InsomniacP,2010-12-21T22:40Z,"Just downloading now, if this works I thank you in advanced for a great line-up...

I will post my comments after installation! Regards!!"
,bpool82,2010-12-24T14:47Z,dont download trojan trojan trojan
,gamedwnldr,2010-12-29T13:03Z,would these work on a R4 adapter or something similar?
,gt5king,2011-01-03T10:46Z,Thank you farnorth!!!
,msivacdraconian,2011-01-15T01:51Z,"gamedwnldr at 2010-12-29 13:03 CET: 

would these work on a R4 adapter or something similar? 

yes"
,smaurice2001,2011-02-06T19:07Z,Thanks
,Kronical4,2011-03-12T17:08Z,"Everyone should not forget to add +1 for quality, as I see no one ever does, and farnorth is really trying to help us out, so help him out to guys!! Thanks for all the great games farnorth!"
,Kronical4,2011-03-12T17:14Z,"Guys don't forget to +1 for him hes doing a great job, thanks for the hard work!!"
,ranchn,2011-03-15T07:45Z,"In the filename There is a letter in (...). Ie (U) or (E).
I guess this is the language on the game. But what does the diffrent letter stands for?"
,dodle99,2011-03-19T21:20Z,"ive tryed loading fifa 11 on my dstt and it say errorcode 4 rom loading failed, any ideas/help"
,daveblueboy58,2011-05-08T12:38Z,"what are country codes(U)usa ?uk?universal?
(J) japan
(E)english? espania? european?
(K)?(N)? please PLEASE clarriffy"
,mayhemrules,2011-05-10T09:08Z,"U: universal
E: English
G: German
J: Japanese
EU: European

Those are the ones I know but the rest you can probably figure it out by yourself. Usually U roms are a pretty safe bet for anything."
,ilsss,2011-05-17T17:40Z,"Everything is working,thx a lot!+1 "
,benry200,2011-07-12T04:36Z,how in the fuck are you going to get something on ds?!?!?!?
,Krezneprutz,2011-07-13T20:04Z,"@Iedereen: Probleem opgelost!

Tenminste dat denk ik... is het niet gewoon dat je de update voor je R4 kaart moet downloaden? Ik ga nu ff kijken of dat bij ons werkt."
,deadrenos,2011-07-16T02:20Z,"i never comment just seed for as long as possible but i could not ignore this guy

@benry200
u moron if u dont want it dont dl it and dont post when u dont know sht!!! ds roms can be played with emulators like no$gba or DeSmuME 

thx for uploading this farnorth"
