Filename,Size,Unit
poster.jpg,120.66,K
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.Chs.srt,85.4,K
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.Cht.srt,85.4,K
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.Eng.srt,101.84,K
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.mkv,2.73,G
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.mkv.par2,50.19,K
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.mkv.vol0+1.PAR2,1.15,M
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.mkv.vol1+2.PAR2,2.3,M
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.mkv.vol3+3.PAR2,3.39,M
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.nfo,914,B
The.Pelican.Brief.1993.x264.AC3.2AUDIO-WAF.smi,130.31,K
