Filename,Size,Unit
The Wire - 4x01 Ragazzi in vacanza.avi,350.17,M
The Wire - 4x02 Ampie Vedute.avi,350.33,M
The Wire - 4x03 Tutti A Scuola.avi,350.43,M
The Wire - 4x04 Rifugiati.avi,350.58,M
The Wire - 4x05 Alleanze.avi,350.64,M
The Wire - 4x06 Election day.avi,350.01,M
The Wire - 4x07 Omicidi Irrisolti.avi,350.68,M
The Wire - 4x08 Ragazzi di strada.avi,350.52,M
The Wire - 4x09 la cena.avi,350.6,M
The Wire - 4x10 Qualita della vita.avi,350.71,M
The Wire - 4x11 Un nuovo giorno.avi,350.79,M
The Wire - 4x12 La stangata.avi,350.04,M
The Wire - 4x13 Voti Finali.avi,700.94,M
