User Type,Username,Date,Text
,rahul1303483,2011-01-20T23:32Z,"dats vat i needed
thnxZZZZZZZZZZZZZZZ+1"
,dkhere,2011-01-21T00:58Z,"Great upload dude...
Thanks..."
,pbfriend,2011-01-21T02:45Z,"plz upld 
The girl who played with fire   and
The girl who kicked the hornets nest
both in eng dub are out."
,srikk1786,2011-01-21T03:23Z,pls cn u upload  embrace da darkness
,rakiem,2011-01-21T04:24Z,"welcome back bro :)
.you ve WATCHMEN(2009) on ur list ?

http://www.imdb.com/title/tt0409459/

if not plz can you do it ??? plz reply :)"
,ankit46,2011-01-21T04:39Z,"hey welcome back buddy
could u plz upload THE PROPOSITION,DAREDEVIL(2003),THE MIST IN SMALL SIZE"
,ramsmart1,2011-01-21T05:46Z,"yify can u post these movies plezzzz

1. A Nightmare on Elm Street 1 to 9 Collection 
2. Batman complete collection

plez atleast answer me"
,ramsmart1,2011-01-21T05:49Z,"yify can u post these movies plezzzzzzzzzzzzzzzzz 

1. A Nightmare on Elm Street 1 to 9 Collection 
2. Batman complete collection


plzzzzzzzzzzz atleast answer me"
,ThaGoatMan,2011-01-21T05:54Z,"Thank you bro,Please do Almost famous(2000) if possible.
http://www.imdb.com/title/tt0181875/"
,prshfrekz,2011-01-21T06:45Z,"thanx bro
can u plz upload zu warriors(2001)
its an awesome movie.."
,adityachinnu,2011-01-21T07:43Z,"@YIFY
dude the tourist...."
,DevSIN,2011-01-21T08:50Z,"thanx bro... 
keep em coming :)"
,B.KITZ,2011-01-21T09:34Z,Thanks a lot yify ....... 
,B.KITZ,2011-01-21T09:35Z,@rakiem Watchmen's already been done by @RiddlerA and a great copy  at that ...... http://thepiratebay.org/torrent/5832588
,Djchaks,2011-01-21T11:11Z,"Hey YIFY, I'm one of ur many admirers....welcum back after a short absence...can u upload ""Into the Wild""(simply awesome movie) in 720p and ""Insomnia""(directed by Christopher Nolan and starring Al Pacino) in 720p? Plz keep the size between 600-700 mb.Plz reply...."
,DevSIN,2011-01-21T15:10Z,"^ here's ""into the wild"" in 720p 700megs..
http://thepiratebay.org/torrent/6032482/Into_the_Wild_2007_BRrip_720p_x264_[Herakler]
"
,naitikjogani,2011-01-21T17:20Z,"dude just awesome work 
720p in 350 mb woooooooooooo mind blowing 
can you make tron legacy and jackass 3d 720p"
,stingy.scrooge,2011-01-21T21:49Z,"@yify

Thank you so much for uploading my request.

you think you could upload The hurricane too? Please try to keep it under 700mb"
,Djchaks,2011-01-22T01:17Z,@DevSIN thnx mate for the useful link........but what about Insomnia????
,munna_m,2011-01-22T12:52Z,hi yify can u plz do mowgli tv series
,deathhead,2011-02-21T03:03Z,Thanks!!
,lookmanocurse,2011-03-07T22:36Z,Recieved email from ISP after downloading this torrent. Check tracker/ use anonymizer! Other wise a great d/l
,hashid666,2011-05-13T22:17Z,YOU ROCK!
,Reetsen214,2011-12-29T03:05Z,"Quality isn't the best but it's acceptable. The file type is different than most so if you plan on putting this on a disc don't use this one. 

Good Job on the Upload bud.

A9/V8"
,FRO1L4NDR35,2012-04-04T03:27Z,"Thanks for this release YIFY, very good Q/kB.

A=9
V=10
M=7.9/10 on IMDb
http://www.imdb.com/title/tt0421715/

* English subtitles (tested):
http://www.opensubtitles.org/en/subtitles/3555312/the-curious-case-of-benjamin-button-en

* Subtitulos en Espanol (Spanish Subs, Spain & latino):
http://www.opensubtitles.org/en/subtitles/3555311/the-curious-case-of-benjamin-button-es"
,amancr,2012-06-26T19:03Z,"superb Yify
+1"
