Filename,Size,Unit
Italian comentary/copy-past to folder 'Data'/Skyrim - Voices.bsa,1.1,G
"Italian text/copy-past to DATA, Strings/Skyrim_English.ILStrings",2.7,M
Italian comentary/copy-past to folder 'Data'/Strings/Skyrim_Italian.ILStrings,2.7,M
"Italian text/copy-past to DATA, Strings/Skyrim_English.DLStrings",2.55,M
Italian comentary/copy-past to folder 'Data'/Strings/Skyrim_Italian.DLStrings,2.55,M
Italian comentary/copy-past to installation folder/SkyrimLauncher.exe,1.79,M
Italian comentary/copy-past to folder 'Data'/Video/BGS_Logo.bik,1.73,M
Italian comentary/copy-past to installation folder/The.Elder.Scrolls.V.Skyrim.ITALIAN.rar,1.57,M
Italian comentary/copy-past to folder 'Data'/Strings/Skyrim_Italian.strings,865.54,K
"Italian text/copy-past to DATA, Strings/Skyrim_English.strings",865.54,K
"Italian text/copy-past to DATA, Interface/Translate_ENGLISH.txt",19.18,K
Italian comentary/copy-past to folder 'Data'/Interface/Translate_ITALIAN.txt,19.18,K
Italian comentary/copy-past to folder 'Data'/Strings/Update_Italian.DLSTRINGS,6.59,K
"Italian text/copy-past to DATA, Strings/Update_English.DLSTRINGS",6.59,K
Italian comentary/copy-past to installation folder/readme.txt,4.6,K
"Italian text/copy-past to DATA, Strings/Update_English.STRINGS",2.4,K
Italian comentary/copy-past to folder 'Data'/Strings/Update_Italian.STRINGS,2.4,K
Italian comentary/copy-past to folder 'Data'/Strings/Update_Italian.ILSTRINGS,1.9,K
"Italian text/copy-past to DATA, Strings/Update_English.ILSTRINGS",1.9,K
Italian comentary/copy-past to installation folder/Skyrim_default.ini,1.03,K
Italian comentary/copy-past to installation folder/crediti.txt,47,B
