Filename,Size,Unit
06 - What Made America Famous .flac,40.07,M
08 - Halfway To Heaven.flac,36.01,M
"04 - 30,000 Pounds Of Bananas.flac",30.99,M
09 - Six String Orchestra.flac,29.53,M
02 - I Wanna Learn A Love Song.flac,26.2,M
03 - Shooting Star.flac,25.34,M
07 - Vacancy.flac,21.54,M
01 - Cat's In The Cradle.flac,19.81,M
05 - She Sings Songs Without Words.flac,16.8,M
folder.jpg,121.46,K
Harry Chapin - Verities & Balderdash.log,4.42,K
Verities & Balderdash.cue,1.65,K
Harry Chapin - Verities & Balderdash.m3u,736,B
Torrent downloaded from Demonoid.me.txt,46,B
