Filename,Size,Unit
cd1/01_sonate_n_1_en_sol_majeur_hobxvi__8__1_allegro.flac,13.82,M
cd1/02_sonate_n_1_en_sol_majeur_hobxvi__8__2_menuet.flac,4.52,M
cd1/03_sonate_n_1_en_sol_majeur_hobxvi__8__3_andante.flac,7.41,M
cd1/04_sonate_n_1_en_sol_majeur_hobxvi__8__4_allegro.flac,4.56,M
cd1/05_sonate_n_3_en_fa_majeur_hobxvi__9__1_allegro.flac,12.41,M
cd1/06_sonate_n_3_en_fa_majeur_hobxvi__9__2_menuet.flac,14.33,M
cd1/07_sonate_n_3_en_fa_majeur_hobxvi__9__3_scherzo__allegro.flac,5.71,M
cd1/08_sonate_n_7_en_r_majeur_hob_xvi__d1__1_thema__moderato.flac,5.36,M
cd1/09_sonate_n_7_en_r_majeur_hob_xvi__d1__2_variation_i.flac,5.5,M
cd1/10_sonate_n_7_en_r_majeur_hob_xvi__d1__3_variation_ii.flac,5.22,M
cd1/11_sonate_n_7_en_r_majeur_hob_xvi__d1__4_variation_ii.flac,5.77,M
cd1/12_sonate_n_7_en_r_majeur_hob_xvi__d1__5_menuet.flac,4.4,M
cd1/13_sonate_n_7_en_r_majeur_hob_xvi__d1__6_finale__allegro.flac,11.99,M
cd1/14_sonate_n_2_en_ut_majeur_hob_xvi__7__1_allegro_moderato.flac,7.09,M
cd1/15_sonate_n_2_en_ut_majeur_hob_xvi__7__2_menuet.flac,13.99,M
cd1/16_sonate_n_2_en_ut_majeur_hob_xvi__7__3_finale__allegro.flac,9.62,M
cd1/17_sonate_n_28_en_r_majeur_hob_xiv__5__1_moderato.flac,31.35,M
cd1/18_sonate_n_28_en_r_majeur_hob_xiv__5__2_menuet.flac,28.57,M
cd1/19_sonate_n_4_en_sol_majeur_hob_xvi__g1__1_allegro.flac,19.68,M
cd1/20_sonate_n_4_en_sol_majeur_hob_xvi__g1__2_menuetto.flac,12.02,M
cd1/21_sonate_n_4_en_sol_majeur_hob_xvi__g1__3_finale__presto.flac,12.15,M
cd1/22_sonate_n_6_en_ut_majeur_hob_xvi__10__1_moderato.flac,18.47,M
cd1/23_sonate_n_6_en_ut_majeur_hob_xvi__10__2_menuet.flac,14.7,M
cd1/24_sonate_n_6_en_ut_majeur_hob_xvi__10__3_finale__presto.flac,18.37,M
cd1/25_5_variations_en_r_majeur_hob_xvii__7__1_thema__andante.flac,4.67,M
cd1/26_5_variations_en_r_majeur_hob_xvii__7__2_variation_i.flac,4.74,M
cd1/27_5_variations_en_r_majeur_hob_xvii__7__3_variation_ii.flac,4.27,M
cd1/28_5_variations_en_r_majeur_hob_xvii__7__4_variation_iii.flac,5.03,M
cd1/29_5_variations_en_r_majeur_hob_xvii__7__5_variation_iv.flac,4.02,M
cd1/30_5_variations_en_r_majeur_hob_xvii__7__6_variation_v.flac,5.39,M
cd10/01_sonate_n_55_en_si_bmol_majeur_hob_xvi41__1_allegro.flac,26.08,M
cd10/02_sonate_n_55_en_si_bmol_majeur_hob_xvi41__2_allegro_di_molto.flac,12.42,M
cd10/03_sonate_n_56_en_r_majeur_hob_xvi42__1_andante_con_espressione.flac,35.12,M
cd10/04_sonate_n_56_en_r_majeur_hob_xvi42__2_vivace_assai.flac,15.45,M
cd10/05_sonate_n_54_en_sol_majeur_hob_xvi40__1_allegretto_innocente.flac,25.87,M
cd10/06_sonate_n_54_en_sol_majeur_hob_xvi40__2_presto.flac,15.22,M
cd10/07_fantasia_en_ut_majeur_hob_xvii4.flac,28.61,M
cd10/08_fragment_en_sol_majeur__1_allegretto.flac,9.07,M
cd10/09_fragment_en_sol_majeur__2_presto.flac,3.14,M
cd10/10_sonate_n_34_en_r_majeur_hob_xvi33__1_allegro.flac,21.81,M
cd10/11_sonate_n_34_en_r_majeur_hob_xvi33__2_adagio.flac,16.48,M
cd10/12_sonate_n_34_en_r_majeur_hob_xvi33__3_tempo_di_menuet.flac,14.94,M
cd10/13_sonate_n_20_en_si_bmol_majeur_hob_xvi18__1_allegro_moderato.flac,28.05,M
cd10/14_sonate_n_20_en_si_bmol_majeur_hob_xvi18__2_moderato.flac,16.73,M
cd10/15_sonate__quatre_mains_en_fa_majeur_hob_xviia__thema__andante.flac,3.08,M
cd10/16_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_i.flac,3.18,M
cd10/17_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_ii.flac,3.53,M
cd10/18_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_iii.flac,3.84,M
cd10/19_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_iv.flac,4.22,M
cd10/20_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_v.flac,3.78,M
cd10/21_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_vi.flac,3.69,M
cd10/22_sonate__quatre_mains_en_fa_majeur_hob_xviia__variation_vii.flac,4.33,M
cd10/23_sonate__quatre_mains_en_fa_majeur_hob_xviia__tempo_di_menuetto.flac,12.69,M
cd11/01_sonate_n_33_en_ut_mineur_hob_xvi20__1_moderato.flac,43.33,M
cd11/02_sonate_n_33_en_ut_mineur_hob_xvi20__2_andante_con_moto.flac,22.79,M
cd11/03_sonate_n_33_en_ut_mineur_hob_xvi20__3_allegro_finale.flac,30.1,M
cd11/04_sonate_n_35_en_la_bmol_majeur_hob_xvi43__1_moderato.flac,24.03,M
cd11/05_sonate_n_35_en_la_bmol_majeur_hob_xvi43__2_menuet.flac,8.58,M
cd11/06_sonate_n_35_en_la_bmol_majeur_hob_xvi43__3_rondo__presto.flac,19.7,M
cd11/07_sonate_n_58_en_ut_majeur_hob_xvi48__1_andante_con_espressione.flac,27.89,M
