User Type,Username,Date,Text
[V],amanrulz,2011-04-03T10:48Z,"Screens


http://www.desiupload.com/out.php/i810058_image93074D98188B.jpg
http://www.desiupload.com/out.php/i810057_image03384D98188B.jpg
http://www.desiupload.com/out.php/i810056_image1BDC4D98188B.jpg
http://www.desiupload.com/out.php/i810054_image32F44D98188B.jpg
http://www.desiupload.com/out.php/i810055_image2E8F4D98188B.jpg"
[T],etlover,2011-04-03T12:52Z,thanks aman great quality
,saurabhrock,2011-04-03T14:32Z,looks great..thanks
,Feetback,2011-04-03T20:02Z,"A/V 10 - Happy. Thank you! ""amanrulz"" keep eem coming! more please:)"
,Robin5555,2011-04-04T03:24Z,"very good quality,many thnx.."
,shahid1585,2011-04-04T13:10Z,"plz upload tuhis movie
Death Race 2 2010 BRRip 720p Dual Audio [Hin-Eng] by imkhan -=[TDT]=- "
,iwillnotpay,2011-04-06T12:41Z,whats this paki shit doing on here?
,dazdemon,2011-04-10T02:35Z,@ iwillnotpay..your mum seems to like it you faggot! Get a life motherfucker! Theres a bigger world out there you son of a bitch!
,aayushg,2011-04-10T09:38Z,good quality...
,aayushg,2011-04-10T09:41Z,"A-8/ V-7 but the download speeds can be better... at least initially...
So i started searching coz initially we have to wait till a hundred people to download so that the speed picks up and found BX ... hosting even bollywood torrents at server speeds...
Highly recommended guys.... bitxtreme"
,m.umair,2011-04-12T19:42Z,"@iwillnotpay , teri maiyya nu chodu randike"
,wikwak67,2011-04-14T10:41Z,this a paki movie ??
,wikwak67,2011-04-14T10:42Z,speak english u bloody wanker curry munchers
,iwillnotpay,2011-04-14T12:58Z,"pakis get off this site with your shit, you inter-bred curry munchers"
,blackzer0,2011-04-19T15:51Z,thanks aman great quality 
,rizkam,2011-04-24T13:36Z,@I will not Pay to fuck u r mother Pussy bcz her pussy is Hairy Smell as i did not pay by fucking u r sister ass and pussy and my sperm inside her and the child is called Harami teri bhan ka bacha niklay ga jaldi maa kay loray 
,wsaachi,2011-06-12T03:13Z,@ iwillnotpay go suck a dummy u inbreed lolzz
,gayalkr,2011-10-03T12:58Z,"Bad quality 
Dont download"
