User Type,Username,Date,Text
,braduz,2010-12-16T21:23Z,has anyone successfully downloaded this yet?
,braduz,2010-12-17T00:04Z,"to everyone stuck at 49% or lower, just hold on im seeding as fast as i can"
,KiLLeRSweeT,2010-12-17T08:18Z,bad game
,braduz,2010-12-17T10:11Z,"its not, its fine now it was just because i only uploaded it yesterday and didnt get enough time to seed !"
,koriar,2010-12-18T04:00Z,The game installs in German... any idea how to get it in English?
,braduz,2010-12-18T10:51Z,sorry i forgot to list that.. i dont really know anyway of changing i just dont bother reading anything i only got it because i wanted to drive the machines :L
,cleanuploads,2010-12-18T15:07Z,"This seems to be installed the same way as it's counterpart Farming Simulator, which means once a patch comes out follow these instructions;

1. Open RegEdit and use the find tool to find DemolitionCompanyDE_is1 once you have found this rename it to DemolitionCompanyEN_is1, save and close RegEdit

2. Download the english version patch and install it

3. Run the Game.

Hopefully this still works when a patch is released."
,tazmo5,2010-12-19T09:49Z,ive downloaded the sim loaded it up after putting cd key in it says error need cd is there a no cd crack for this?
,braduz,2010-12-19T11:41Z,nono dude.. u need to mount it with deamon tools or burn it on a disk its really simple 
,motley666,2010-12-20T00:07Z,braduz you should mention it's not english.
,braduz,2010-12-20T00:11Z,yes ino i totaly forgot and when i try edit the torrent it doesnt let me do anything!
,mikkomik,2010-12-21T20:59Z,"Great torrent!
Working fine, thanks braduz!"
,keato02,2010-12-22T03:06Z,i am downloading and i almost deleted everything when i found out it was the freaking langugage german whitch is realy a clusterfuck to understand i will play a few minutes/hours before il send another coment about this game cheers for the torrent mate =)
,braduz,2010-12-22T20:38Z,"no problem sorry about the launguage but i just thought id share it anyway , the launguage is an ars but its still a fun game"
,FriezaDBZ,2010-12-23T12:15Z,"I need an English patch, please help me!!!"
,braduz,2010-12-23T14:14Z,there isnt one released yet i would of pathed it before uploading it otherwise sorry
,pedmacedo,2010-12-29T23:03Z,"whatever I will download it and play like when I was a kid, without knowing english lol"
,braduz,2010-12-31T14:44Z,"i dont know german but i can still play this game , u dont need to read instructions or anything its just a fun game to smash thing up"
,alex7osfp,2011-01-05T19:20Z,"how to install this game?
its a bin file..
daemon tools lite dont mounts it..
what to do.?"
,alex7osfp,2011-01-05T20:50Z,"I opened it with magicISO and i installed it..
but it says ""please insert the compact disc""...
what to mount with daemon tools lite to play.??"
,braduz,2011-01-06T07:09Z,"you have to mount it with power iso or something , then just play"
,alex7osfp,2011-01-07T10:07Z,"when i click on cd start.exe it says autorun/autorun_lang.xml not founded..:/
plz help..!! i want this game!!"
,braduz,2011-01-07T13:46Z,"try downloading it again, just mount the image and run setup once you'v done that you must have the image mounted to play the game and there you have it"
,The77s,2011-01-24T08:27Z,"Demolition Company Installation Guide

1. Burn or Mount DemolitionCompany ISO.
2. Install Demolition Company.
3. Start Demolition Company, when prompted for the Serial Key, enter: 8QY3J-CPQ7Q-PM2ET-ALL83-FENMQ
4. Finished, have fun playing Demolition Company.

Notes: The game is in German, luckily it isn't a very text based game, but you may have to do some guessing work if you aren't fluent in German. To run this game, you will need to Mount the DemolitionCompany ISO every time you wish to play."
,Slipps,2011-01-26T21:11Z,"I've never had a prob before using torrents at all, half my games are from here. I downloaded this twice, extracted and tried everything I knew to get this to work. Theres simply not a mountable image in there that I can find and nothing else seems to do anything."
,Slipps,2011-01-26T22:35Z,"Download, extract, get two things= a bin file and text doc saying hi folks this is your product key. WTF am I supposed to do with that?"
,Slipps,2011-01-27T01:19Z,"Ok after 5th time I gave up and tried magic ISO, converted the bin to an ISO and bam, there it was. Daemon for some reason didn't work"
,braduz,2011-02-01T18:54Z,thast because deamon tools is shit
,lazerxxx1,2011-02-02T05:41Z,"Alcohol 52% has been workin like a charm for me, and Winmount works really nice to. Leaching now."
,lazerxxx1,2011-02-02T05:42Z,"Alcohol 52% has been workin like a charm for me, and Winmount works really nice to. Leaching now.
I also leave my machine and BitTorrent running 24/7, so I know I seed :)"
,pezzie2,2011-02-02T15:26Z,"just rename the "".bin"" file to ---> .ISO

then Deamon tools works =)"
,Snowwie888,2011-02-09T22:09Z,bin or iso files can simply be extracted with the latest version of Winrar. 
,Snowwie888,2011-02-10T01:50Z,"Alright, I got the solution for this problem:

This is a single bin file. It is useless without a cue file. There you need a program to convert the bin file to an iso file. Here you can get it:

http://www.weethet.nl/english/cdrw_bintoiso.php

An iso file can be burned with Nero, or with the Windows 7 built in burner directly.

The key is:
8QY3J-CPQ7Q-PM2ET-ALL83-FENMQ"
,braduz,2011-02-14T21:43Z,or insted of going through all that effort just change the bin film with 'ISO.' and there u have it
,farmorsmor,2011-02-24T23:14Z,"you guys are really RETARDS!!!!!
if you say that you can't find the file with daemon tools!
you can choose it to show all files, because technically a .bin file is NOT an image file...
set daemon-tools to show all files (yes there is a button to choose that....)"
,Gregy17,2011-03-26T13:00Z,guys i have a prob. when i install (i rename the .bin to .iSO and it works..) the game and enter serial it says its valid but then it just says there is some Surface Cache FAil and that i need to contackt giant about 53810 error code.... anyone knows what to do??
,kingnut,2011-03-31T04:59Z,Anyone found a No CD crack for the game
,spiderbomb23,2011-04-14T12:24Z,"Whare i can find the English patch?
I  already google it but i cant find"
,potisgood,2011-04-27T00:45Z,Where in the hell do you find an english patch!?!
,Breemanssam,2011-05-09T17:11Z,"Could anybody please upload a mac version?
Or does anybody know where I can get that?

Thanks!"
,DLuZive,2011-05-24T13:16Z,"It keeps saying ""ShellExecuteEx Failed; Code 2"" 
How do I fix this?"
,romeo_sainiki,2011-06-09T07:25Z,product key is not working ...plz   suggest a key for..it  and after i type product key which is given it say not valid   and after that it ask for the cd of the game....
,owiux121,2011-06-10T21:31Z,All works fine for me. This cd key 8QY3J-CPQ7Q-PM2ET-ALL83-FENMQ works fine. Just mount of burn the game and it should work.
,Brood11384,2011-06-20T10:26Z,Installs fine. When I open the game I hear the music but graphics are all screwed up. Any suggestions?
,tbo100,2011-06-22T02:25Z,come with the DLC pack??
,xxmethboyxx,2011-07-04T03:37Z,power iso FTW
,benry200,2011-07-12T04:31Z,This works 100% perfectly just i need english pack
,alleasy23,2011-08-06T20:33Z,can someone tell me how to mount this with deamon tools 
,petsnakk,2011-08-11T14:46Z,its more easy to open the .iso with winrar ;) 
,alleasy23,2011-08-12T20:38Z,can you just make a crack for this game
,DjChrisEvis,2011-08-25T12:32Z,haha... i got english patch... but i made it my self =)
,DjChrisEvis,2011-08-25T12:34Z,"u dont need a crack fuckers.... just read!!!

just extract using winrar/winzip , mount , run set up and install, play and then use serial key in the map folder!

a 3year old baby can do this without any problems!!!!! 

And if ure lucky il share the english patch!"
