User Type,Username,Date,Text
[V],SaM,2011-09-08T15:34Z,coming up
,loyferns,2011-09-08T15:57Z,"thanks, was waiting for this one

im sure the A/V is 10/10!!"
,UniversalSoldier1911,2011-09-08T16:29Z,Wow!!! Thanks..
,bharath012,2011-09-08T16:35Z,Does it includes english Subtitle...?
,harrylala,2011-09-08T16:51Z,When will bluray release???
,tropeus,2011-09-08T17:44Z,seed............
,bharat59804,2011-09-08T18:22Z,+1
,Robin5555,2011-09-08T22:45Z,"WOW ! Best Up ! East Or West SaM Is D Best, many many thnx.."
,samrox,2011-09-09T07:57Z,u r great......A/V 10/10
,eXpl0sive,2011-09-09T17:29Z,Thanks for sharing!
,ytq,2011-09-09T18:33Z,thanks
,jeans5050,2011-09-09T18:53Z,Delhi belllyyyyy please  uploadddddddddddddddddddddddddddddddddddddddddddddddd 
,rupak_bull,2011-09-09T18:54Z,"Thanx a lot SaM for this great upload..can u plz upload anurag Kashyap's PAANCH(2004),Govind Nihlani's DEV(2004)and Thanks Maa(2009) movie..All these moving's rating is above 7(IMDB).."
,nik143,2011-09-09T20:45Z,pls upload Delhi Belly
,dip10520,2011-09-10T02:54Z,"thanks a lot
waiting for Delhi belly, ple"
,pedru,2011-09-11T06:22Z,Awesome torrent. A:10 V:10
,sushsathe,2011-09-13T04:50Z,"i m getting following error when i play the movie:

No suitable decoder module:
VLC does not support the audio or video format ""undf"". Unfortunately there is no way for you to fix this.  

How to fix this error ??? please reply soon"
,geepee123,2011-09-13T15:39Z,"Good print for low size
A=8
V=9"
,pedru,2011-09-16T08:09Z,"awesome print.
A/V:10/10

Hey when is delhi belly dvdrip coming???"
,praveenbhaijee,2011-09-17T19:55Z,"Its a KAMAL rip from DDR. Thanks mate.
V/9
A/9

Worth DL for quality/size"
,bay2reach,2011-09-23T15:16Z,Very good quality A-9/V-9/M-8
,mk786,2011-10-02T17:40Z,"A=10/10
 V=10/10
 Movie=8/10
good movie
sadhi hui movie hai.ye jaruri nahi ki har ek ki samajh me movie aye.
thanks ddr/sam & seeder"
,Ginlyf,2011-12-25T18:30Z,thanks!
,anikwe,2011-12-27T06:34Z,Awesome torrent.....awesome seeds....I got speed of 1.9mbps and downloaded the movies within 7 mins...good quality.  :-)
,markdbsilva,2012-03-11T17:34Z,Nice quality and English sub. tnx :)
