User Type,Username,Date,Text
,tony419,2011-10-01T11:31Z,Gracias bro!
,SaM--DDR,2011-10-01T15:34Z,Upload FORCE 2011  hindi
,ramikaz,2011-10-01T16:44Z,"Carrey is incapable of making a movie that people will pay to see, so thanks for the upload."
,Browse.Torrents,2011-10-01T16:58Z,Thanks...
,ekapan,2011-10-01T17:35Z,thnx
,ashen77,2011-10-01T19:30Z,SaM--DDR learn some manners!
,ekapan,2011-10-01T20:05Z,"A:10
V:10

Thank you"
,redderstheamazing,2011-10-01T20:37Z,"who wants to see some hindi shite, cheeky cunt.

cheers sam."
,csabaxb,2011-10-01T22:30Z,"Fast download, A/V-10, thanx uploader and seeders"
,arildus,2011-10-01T23:31Z,Thanx:)
,destone,2011-10-01T23:46Z,http://www.imdb.com/title/tt1396218/
,sanusiad,2011-10-02T04:52Z,Fuckin hindi shit. All they have are only poles and belly fuckin dancing. Boring movies.
,Tanlic,2011-10-02T10:39Z,"If you haven't been overexposed to Jim Carrey you'll love this great family movie  but like all comics once you have seen them 20 times they become predictable

Worth a watch though. Thanks for the uplaod V10 A 10 M 7"
,repsolfireblade05,2011-10-02T12:29Z,"@superalla  who gives a fuck where you watched it ,stop trying to push your bullshit pay sites on here ...fuck offffffffff,,,,,,,,"
,iwillnotpay,2011-10-02T14:34Z,"@SaM

Don't upload any hindi movies. They are pure fucking shite and i would have to be paid to watch that boring 3rd world bollocks."
,wingman,2011-10-02T14:40Z,I second the above comment. All of Hindi movies are sooooooooooo boring.
,5iF3R,2011-10-02T15:25Z,THIS IS NOT A HINDI MOVIE YOU WANKERS!
,essaji,2011-10-02T15:54Z,thanks SaM!! you rock.. great upload
,Bohr999,2011-10-02T16:42Z,"A: 10
V: 10
M: -200.000.000.000 "
,kingdakar,2011-10-02T18:35Z,SEED PLEASE! So many seeders yet nobodys seeding...
,kingdakar,2011-10-02T18:39Z,Seeeeeeeeed
,suji8t,2011-10-02T20:10Z,"SaM--DDR, you seem to be lost..... "
