User Type,Username,Date,Text
[T],misterbig009,2011-05-05T15:09Z,Ur on fire !....tu laisse ta traĂ§e !...Ă plus 
,DeepHole,2011-05-06T01:57Z,Ca te tente pas de te lancer dans la bussness?
[T],misterbig009,2011-05-06T02:11Z,Comment ?
,DeepHole,2011-05-06T02:54Z,"Pour copier un DVD j'utilise ca;
http://thepiratebay.org/torrent/6077607/
Pour un cd J'utlise tout simplement itunes
Et pour faires les torrents ta juste besoin de utorrent ou celui que tu utilise et voila!"
[T],misterbig009,2011-05-06T02:57Z,J'ai le temps ....
,DeepHole,2011-05-06T03:04Z,"fac la tu va au club video tu loue les meilleurs dvd de steven seagel et tu les copie avec le prog...
Faut juste que tu thabitu au setting... pour arriver a 700meg ou comme tu le veux..."
[T],misterbig009,2011-05-06T03:27Z,"Quels sont les meilleurs "" output "" ?"
,DeepHole,2011-05-06T03:44Z,"Avi, Mp4 et tu peux aussi faire une copie DVDR de ton dvd tout simplement."
[T],misterbig009,2011-05-06T08:48Z,Comment uploader ?
,DeepHole,2011-05-06T09:05Z,Lol t encore la... bon je vais essayer de faire ca short.. si tu as utorrent tu va dans fichier-- creer un nouveau torrent... ca pop une fenetre -- en haut tu as selection de la source (file ou dossier) tu choisie (ici c juste si ton est un dossier ou est un fichier unique) well un cas que cest choisi tu va en bas a gauche-- creer et sauvegarder... la ca va te demander ou tenregistre ... fac avec ton fichier torrent tu va pouvoir le mettre sur le site dans upload torrent
,DeepHole,2011-05-06T09:31Z,"ta aussi les tracker habituelement comme ta peut etre remarquer dans le milleux de la fenetre mais sur thepiratebay ta pas besoin de rien marquer...
tu peux chercher un tutoriel sur google aussi avec des screenshot si ta de la misere a me suivre... ye tard je vois presque double et le francaise est une langue compliquer parfois!!!!"
[T],misterbig009,2011-05-06T20:28Z,C'est fait...merci beaucoup !
