User Type,Username,Date,Text
,quashiee,2011-01-01T18:56Z,"nice....

can I update the lightroom if its available?"
[V],Cyberpiraten,2011-01-01T21:18Z,"check the ""Update link"" in the info. "
,geezalino,2011-01-09T05:59Z,you're the man (or woman) Cyberpiraten!
,sacramentomac,2011-01-10T00:52Z,Need help installing. Cann't find terminal application from instructions. Anybody out there that can help me. thanks
[V],Cyberpiraten,2011-01-11T00:26Z,"Haha, ty x) 

Go to search, write ""terminal"", here you go mate. "
,sacramentomac,2011-01-11T04:21Z,Thanks i will give it a try. . Thanks for the help. Do i have to paste the activation blockers also?
[V],Cyberpiraten,2011-01-12T09:07Z,"In the host file, but not in terminal. 
Good luck, np bro. :)"
,rattlehead114,2011-01-15T11:55Z,"This is awesome \m/

I'm having problems finding the localhost and broadcasthost, how exactly do you paste the activation blockers in them?

I'm a noob at this stuff so excuse me
Thank you :D "
[V],Cyberpiraten,2011-01-15T14:45Z,"Here you go :) 

##
# Host Database
#
# localhost is used to configure the loopback interface
# when the system is booting.  Do not change this entry.
##
127.0.0.1	localhost
255.255.255.255	broadcasthost
::1             localhost 
fe80::1%lo0	localhost

# Block Adobe Activation
127.0.0.1 hl2rcv.adobe.com                                                      
 127.0.0.1 t3dns.adobe.com                                                       
 127.0.0.1 3dns-1.adobe.com                                                      
 127.0.0.1 3dns-2.adobe.com                                                      
 127.0.0.1 3dns-3.adobe.com                                                      
 127.0.0.1 3dns-4.adobe.com                                                      
 127.0.0.1 activate.adobe.com                                                   
 127.0.0.1 activate-sea.adobe.com                                                
 127.0.0.1 activate-sjc0.adobe.com                                               
 127.0.0.1 activate.wip.adobe.com                                                
 127.0.0.1 activate.wip1.adobe.com                                               
 127.0.0.1 activate.wip2.adobe.com                                               
 127.0.0.1 activate.wip3.adobe.com                                     
 127.0.0.1 activate.wip4.adobe.com                                               
 127.0.0.1 adobe-dns.adobe.com                                                   
 127.0.0.1 adobe-dns-1.adobe.com                                         
 127.0.0.1 adobe-dns-2.adobe.com                                                 
 127.0.0.1 adobe-dns-3.adobe.com                                                 
 127.0.0.1 adobe-dns-4.adobe.com                                                 
 127.0.0.1 ood.opsource.net                                                      
 127.0.0.1 practivate.adobe                                              
 127.0.0.1 practivate.adobe.com                                                  
 127.0.0.1 tpractivate.adobe.newoa                                               
 127.0.0.1 practivate.adobe.ntp                                                  
 127.0.0.1 practivate.adobe.ipp                                                  
 127.0.0.1 ereg.adobe.com                                                        
 127.0.0.1 ereg.wip.adobe.com                                                    
 127.0.0.1 ereg.wip1.adobe.com                                                   
 127.0.0.1 ereg.wip2.adobe.com                                                   
 127.0.0.1 ereg.wip3.adobe.com                                                   
 127.0.0.1 ereg.wip4.adobe.com                                                   
 127.0.0.1 wip.adobe.com                                                         
 127.0.0.1 wip1.adobe.com                                                        
 127.0.0.1 wip2.adobe.com                                                        
 127.0.0.1 wip3.adobe.com                                                        
 127.0.0.1 wip4.adobe.com                                                        
 127.0.0.1 www.wip.adobe.com                                                     
 127.0.0.1 www.wip1.adobe.com                                                    
 127.0.0.1 www.wip2.adobe.com                                    
 127.0.0.1 www.wip3.adobe.com                                                    
 127.0.0.1 www.wip4.adobe.com                                                    
 127.0.0.1 wwis-dubc1-vip60.adobe.com            "
,rattlehead114,2011-01-15T17:04Z,"i really appreciate your quick, but I still don't understand what you wrote exactly. If you can tell me step by step what to open before I paste this.
I've never done this before :P, and I just got my first mac so I don't really know how to navigate it.

Thanks in advance, Cyberpiraten"
