User Type,Username,Date,Text
,Tresonite,2011-01-14T06:42Z,need some seeders pretty please
,Tresonite,2011-01-14T06:43Z,need some seed plz
,EvilMosquito,2011-01-14T07:20Z,it was just upped. give the seeders some time at least. thanks a bunch.
,GotKives,2011-01-14T09:00Z,"tvteam, i think i love you. 
thanks for the up :)"
,equalizer231312,2011-01-14T13:06Z,"TVTEAM DELIVERS!!!!!


and subs?  you guys are awesome"
,duvasae,2011-01-14T13:46Z,thanks for this!
,rippx,2011-01-14T15:18Z,Thank you for your hard work. 
,a_Meanie,2011-01-14T15:37Z,ty
,gymnastkris,2011-01-14T23:06Z,"Thank you!!  Is it too much to ask to get Bridalplasty episodes 5, 6, 7, and 8??  Its my 2nd fav and I have missed the last month and there is no uploads :("
,bobthebomb2004,2011-01-14T23:12Z,thanxs in advance. tvteam always great rips. no disappointments here. :) 
,mdrco23,2011-01-15T03:36Z,thank you so much bro..i love this show..keep up 
,JJ911,2011-01-16T03:40Z,"One must be BRAIN DEAD to watch this IDIOTS.

How the fuck is this in top 100? "
,atbone,2011-01-16T10:36Z,"Thanx guys! 
I was looking forward to season 3.
Will seed 4 you guys!
"
,atbone,2011-01-16T10:39Z,"aah wait There we go .. 
Downloading with 830 kb/s 
uploading not so great sorry guys only 40..

thanks TvTeam!"
,anderson252,2011-01-18T06:18Z,"hi could you do the next episode please
thanks"
,begeezus,2011-02-03T00:58Z,i wanna swirl mein cock around in j-wow's shitter
