Filename,Size,Unit
CD 1/01 Viva La Vida.mp3,5.53,M
CD 1/02 Speed Of Sound.mp3,6.68,M
CD 1/03 In My Place.mp3,5.24,M
CD 1/04 Trouble.mp3,5.35,M
CD 1/05 Lost!.mp3,5.38,M
CD 1/06 Talk.mp3,7.12,M
CD 1/07 Shiver.mp3,6.92,M
CD 1/08 Yellow.mp3,6.17,M
CD 1/09 Fix You.mp3,6.35,M
CD 1/10 The Scientist.mp3,6.26,M
CD 1/11 Dont Panic.mp3,3.53,M
CD 1/12 Sparks.mp3,5.23,M
CD 1/13 White Shadows.mp3,7.51,M
CD 1/14 Spies.mp3,7.3,M
CD 1/15 High Speed.mp3,5.87,M
CD 1/16 Things I Dont Understand.mp3,6.77,M
CD 1/17 Brothers And Sisters.mp3,5.62,M
CD 1/18 Only Superstition.mp3,5.24,M
CD 1/frontal.jpg,120.29,K
CD 2/01 Violet Hill.mp3,5.1,M
CD 2/02 God Put A Smile Upon Your Face.mp3,6.83,M
CD 2/03 Square One.mp3,1.22,M
CD 2/04 Clocks.mp3,5.8,M
CD 2/05 Cemeteries Of London.mp3,4.61,M
CD 2/06 X&Y.mp3,6.28,M
CD 2/07 Politik.mp3,7.3,M
CD 2/08 The Hardest Part.mp3,6.12,M
CD 2/09 Crests Of Waves.mp3,5.03,M
CD 2/10 No More Keeping My Feet On The Ground.mp3,6.21,M
CD 2/11 Animals.mp3,7.63,M
CD 2/12 The World Turned Upside Down.mp3,6.24,M
CD 2/13 A Message.mp3,523.13,K
CD 2/14 We Never Change.mp3,5.71,M
CD 2/15 Bigger Stronger.mp3,6.62,M
CD 2/16 I Ran Away.mp3,6.11,M
CD 2/17 See You Soon.mp3,3.86,M
CD 2/18 Such A Rush.mp3,6.82,M
CD 2/trasera.jpg,208.89,K
