User Type,Username,Date,Text
,namorax2,2011-06-03T15:24Z,http://www.imdb.com/title/tt1262406/
,Scotty2all,2011-06-03T18:33Z,Thank you very much
,richardpa,2011-06-03T21:08Z,"Proper DVDRip and a steady download...
A/10
V/10
Many Thanx to extremezone and UNVEiL for the Great rip and Thanx to all the seeders for a steady download...:)"
,sobber11,2011-06-03T22:18Z,"Thanks extremezone, very good quality as always!"
[V],MeRaDil,2011-06-04T00:01Z,"Thanks
The video and audio quality is as usual outstanding with your uploads.
But this movie sucks,an real low budget movie.
Not really worth the download thats my opinion. "
,Transientbuddha,2011-06-04T00:05Z,"What a dick movie!!! Holy crap!, have you seen the trailer????? I wouldnt waste 5 min of it!!.. "
,snilloc,2011-06-04T12:09Z,"What a shockingly bad movie.

The Add for Dubai before the trailer was the best bit and thatâs as boring as hell.
"
,daddyrjb,2011-06-04T22:07Z,"A:8
V:8
M:4

-But thanks anyway.. Extremezone.. m always looking forwrd for your uploads.. "
,Dauti03,2011-06-05T03:24Z,cool one of my bf fav movies.lol Thank extreme
,MvAdds,2011-06-05T05:00Z,"pirates of the caribbean on stranger tides please 

A = 10
v = 10

I love extremezone's work, never question it because it's always excellent."
,mittlover,2011-12-05T14:10Z,"nice one,,cheers"
,specopscr,2011-12-06T20:51Z,Thank you once again extremezone your work is always amazing and much appreciated. 
