User Type,Username,Date,Text
[V],DibyaTPB,2011-03-05T19:00Z,Thnx a lot. You are always first in getting IFLIX PPV posted..
,ramit1970,2011-03-05T20:15Z,"Yes, thanks so much. Do you by any chance have ""we are what we are"" aka ""somos lo que hay""?"
,shrek23,2011-03-05T22:41Z,"notes??
a
v?????"
,richardpa,2011-03-06T00:48Z,"Good PPVRip and a steady download...
A/9
V/8.5 
Really Good PPVRip, has pretty heavy chroma (colour/contrast) but this can be easily altered on your VLC Player or through your HDTV. The audio is Great, there's only a few minor glitches but nothing to spoil the copy. There's also a small watermark L1 in the bottom right hand corner but again this doesn't spoil the movie at all...          
Many Thanx to IwannaFan2 and IFLIX for the Great rip and Thanx to all the seeders for a steady download...:)"
,dlarrym1111,2011-03-06T06:05Z,"@IwannaFan2: I am used to your uploads being great, I PARY this isn't like ,""The Warriors Way"". I had commented on that upload page as to how it was cropped and other flaws, I have much faith in you, I'll Comment back, and YES I am grateful. PLEASE understand I meant no disrespect, just constructive criticism. THANKS sincerely, everyone is ranking this as TOP NOTCH!!! "
[T],protoyu,2011-03-06T08:41Z,"What the hell is this? Who downloads this.Has anyone got any patience. And IwannaFan2 this kind of picture quality and 1.12 G""f***ing""B.You just wasted my 23 mins."
,krzniuean,2011-03-06T09:57Z,any screenshots
,iridis_alpha,2011-03-06T11:40Z,"spcaxel - thats why it comes with a sample you fucking retard .. a sample is 1 minute of the movie so you can check the quality WITHOUT DOWNLOADING 1GB  - LMFAO oh man.

hooray today I taught a retard something, there's my good deed of the day."
,vsjane,2011-03-06T13:45Z,"Don't regard IwannaFan2 as a worthy uploader, this because of the butchery done to his files with the hard coding of advertisements. See a good psychiatrist and address your narcissistic failures. "
,quank861,2011-03-06T13:46Z,"@richardpa that's the comment we all would wanna see on all torrents...telling about the rip and not the fuckin ""seed"" comments...thank you dude for the review and i have a question...what is ppvrip,what ppv means ? lol"
,shrek23,2011-03-06T14:12Z,"iridis_alpha
love your comment man
seems that some people do comment without thinking for a moment"
