Filename,Size,Unit
00h00 a 01h00.avi,359.58,M
01h00 a 02h00.avi,338.76,M
02h00 a 03h00.avi,338.01,M
03h00 a 04h00.avi,336.79,M
04h00 a 05h00.avi,337.23,M
05h00 a 06h00.avi,337.1,M
06h00 a 07h00.avi,337.51,M
07h00 a 08h00.avi,337.94,M
08h00 a 09h00.avi,349.09,M
09h00 a 10h00.avi,349.09,M
10h00 a 11h00.avi,348.43,M
11h00 a 12h00.avi,349.06,M
12h00 a 13h00.avi,349.45,M
13h00 a 14h00.avi,348.47,M
14h00 a 15h00.avi,348.13,M
15h00 a 16h00.avi,348.79,M
16h00 a 17h00.avi,344.5,M
17h00 a 18h00.avi,348.81,M
18h00 a 19h00.avi,347.16,M
19h00 a 20h00.avi,348.33,M
20h00 a 21h00.avi,348.38,M
21h00 a 22h00.avi,347.95,M
22h00 a 23h00.avi,298.76,M
23h00 a 00h00.avi,348.08,M
